TIME,R-JOINT-P1,L-JOINT-P1,R-JOINT-P2,L-JOINT-P2,R-JOINT-P3,L-JOINT-P3,R-JOINT-P4,L-JOINT-P4,R-JOINT-P5,L-JOINT-P5,R-JOINT-P6,L-JOINT-P6,R-JOINT-P7,L-JOINT-P7,R-JOINT-V1,L-JOINT-V1,R-JOINT-V2,L-JOINT-V2,R-JOINT-V3,L-JOINT-V3,R-JOINT-V4,L-JOINT-V4,R-JOINT-V5,L-JOINT-V5,R-JOINT-V6,L-JOINT-V6,R-JOINT-V7,L-JOINT-V7,R-CART1,L-CART1,R-CART2,L-CART2,R-CART3,L-CART3,
113.4,0.876827,-0.966169,-1.19017,-1.2956,-1.01398,2.17722,0.363999,-0.174869,-0.0918776,-0.016729,0.316559,0.254968,1.33287,1.74927,0.182964,0.000486365,-0.257791,-0.000366232,-0.0683543,-0.00191811,0.000459684,2.56405e-07,-0.268197,0.000450981,0.0284986,0.000493738,0.000317118,0.000489059,0.454375,0.134588,-0.293919,0.426966,0.315145,0.0980469,
113.425,0.86967,-0.966171,-1.18612,-1.29559,-0.971998,2.17721,0.364094,-0.174869,-0.0918536,-0.016729,0.317013,0.254968,1.33288,1.74927,0.0527857,0.000262091,-0.123955,-0.000210167,0.301481,-0.00122118,0.0011033,-1.23614e-05,-0.164141,0.00029074,0.0212136,0.00031209,0.000251951,0.000259876,0.460229,0.134591,-0.294665,0.426966,0.328337,0.0980464,
113.45,0.86967,-0.966171,-1.18612,-1.29559,-0.971998,2.17721,0.364094,-0.174869,-0.0918536,-0.016729,0.317013,0.254968,1.33288,1.74927,0.0527857,0.000262091,-0.123955,-0.000210167,0.301481,-0.00122118,0.0011033,-1.23614e-05,-0.164141,0.00029074,0.0212136,0.00031209,0.000251951,0.000259876,0.460229,0.134591,-0.294665,0.426966,0.328337,0.0980464,
113.475,0.859281,-0.966171,-1.17847,-1.29559,-0.9345,2.17721,0.364123,-0.174869,-0.090473,-0.0167261,0.32149,0.254966,1.33288,1.74927,-0.0599822,0.000183677,-0.0128655,-0.000147039,0.541064,-0.000768112,0.00101975,-1.78562e-05,-0.0959371,0.000216992,0.0555581,0.000195035,0.000148893,0.000132933,0.465112,0.13459,-0.295093,0.426966,0.340799,0.0980465,
113.5,0.84368,-0.966169,-1.16608,-1.2956,-0.89551,2.17721,0.364114,-0.174873,-0.0800563,-0.0167261,0.329706,0.254966,1.33287,1.74927,-0.173443,0.000143027,0.0987193,-0.000109955,0.692491,-0.000513734,0.000589441,-4.4157e-05,0.0283339,0.000129766,0.105813,0.000125099,4.86171e-05,0.000140763,0.465112,0.13459,-0.295093,0.426966,0.340799,0.0980465,
113.525,0.84368,-0.966169,-1.16608,-1.2956,-0.89551,2.17721,0.364114,-0.174873,-0.0800563,-0.0167261,0.329706,0.254966,1.33287,1.74927,-0.173443,0.000143027,0.0987193,-0.000109955,0.692491,-0.000513734,0.000589441,-4.4157e-05,0.0283339,0.000129766,0.105813,0.000125099,4.86171e-05,0.000140763,0.469859,0.134589,-0.29516,0.426967,0.354493,0.0980471,
113.55,0.818388,-0.966171,-1.14673,-1.29559,-0.846968,2.17722,0.364115,-0.174867,-0.0520986,-0.0167232,0.337368,0.254968,1.33286,1.74927,-0.319679,7.15236e-05,0.223219,-2.54312e-05,0.829778,-0.000274706,0.000390702,1.07924e-05,0.25891,8.91176e-05,0.130394,8.48261e-05,-2.5176e-05,6.12932e-05,0.475163,0.134589,-0.294926,0.426965,0.372269,0.0980467,
113.575,0.818388,-0.966171,-1.14673,-1.29559,-0.846968,2.17722,0.364115,-0.174867,-0.0520986,-0.0167232,0.337368,0.254968,1.33286,1.74927,-0.319679,7.15236e-05,0.223219,-2.54312e-05,0.829778,-0.000274706,0.000390702,1.07924e-05,0.25891,8.91176e-05,0.130394,8.48261e-05,-2.5176e-05,6.12932e-05,0.475163,0.134589,-0.294926,0.426965,0.372269,0.0980467,
113.6,0.787952,-0.966169,-1.12476,-1.29559,-0.79378,2.17722,0.364111,-0.174871,-0.00682985,-0.0167261,0.34328,0.254968,1.33286,1.74927,-0.458967,0.000100463,0.326131,-1.16e-05,0.967063,-0.000138023,0.000239546,2.67132e-06,0.552196,3.56461e-05,0.127176,7.67844e-05,-9.27327e-05,9.1128e-05,0.480255,0.134588,-0.293913,0.426967,0.391975,0.0980473,
113.625,0.787952,-0.966169,-1.12476,-1.29559,-0.79378,2.17722,0.364111,-0.174871,-0.00682985,-0.0167261,0.34328,0.254968,1.33286,1.74927,-0.458967,0.000100463,0.326131,-1.16e-05,0.967063,-0.000138023,0.000239546,2.67132e-06,0.552196,3.56461e-05,0.127176,7.67844e-05,-9.27327e-05,9.1128e-05,0.480255,0.134588,-0.293913,0.426967,0.391975,0.0980473,
113.65,0.759865,-0.966171,-1.10679,-1.29559,-0.746935,2.17722,0.364091,-0.174871,0.0350699,-0.0167261,0.344692,0.25496,1.33284,1.74927,-0.536408,4.88857e-05,0.364107,6.84277e-06,1.02825,-9.16295e-05,6.80367e-06,-6.29509e-07,0.711843,2.66545e-05,0.0955508,-2.91229e-05,-0.00020548,4.28488e-05,0.483968,0.134589,-0.292719,0.426967,0.409184,0.0980471,
113.675,0.759865,-0.966171,-1.10679,-1.29559,-0.746935,2.17722,0.364091,-0.174871,0.0350699,-0.0167261,0.344692,0.25496,1.33284,1.74927,-0.536408,4.88857e-05,0.364107,6.84277e-06,1.02825,-9.16295e-05,6.80367e-06,-6.29509e-07,0.711843,2.66545e-05,0.0955508,-2.91229e-05,-0.00020548,4.28488e-05,0.483968,0.134589,-0.292719,0.426967,0.409184,0.0980471,
113.7,0.728037,-0.966171,-1.08932,-1.29559,-0.692796,2.17722,0.364075,-0.174873,0.079027,-0.0167232,0.345317,0.254964,1.33282,1.74927,-0.615053,8.29118e-06,0.380688,-1.25077e-06,1.1189,-7.20226e-05,-0.000161288,-1.60243e-05,0.82835,4.46696e-05,0.0662002,1.29491e-05,-0.000302197,3.02239e-05,0.487363,0.13459,-0.290989,0.426967,0.428657,0.098047,
113.725,0.696719,-0.966169,-1.07514,-1.29559,-0.637566,2.17722,0.364043,-0.174871,0.118407,-0.016729,0.345884,0.254968,1.33281,1.74927,-0.661642,4.73079e-05,0.363832,3.48706e-05,1.19139,4.83349e-05,-0.000307519,6.61664e-05,0.86643,-2.49785e-05,0.0469564,2.46589e-05,-0.000296701,8.96006e-06,0.489883,0.134586,-0.288913,0.426967,0.448095,0.0980477,
113.75,0.696719,-0.966169,-1.07514,-1.29559,-0.637566,2.17722,0.364043,-0.174871,0.118407,-0.016729,0.345884,0.254968,1.33281,1.74927,-0.661642,4.73079e-05,0.363832,3.48706e-05,1.19139,4.83349e-05,-0.000307519,6.61664e-05,0.86643,-2.49785e-05,0.0469564,2.46589e-05,-0.000296701,8.96006e-06,0.489883,0.134586,-0.288913,0.426967,0.448095,0.0980477,
113.775,0.668065,-0.966171,-1.06432,-1.29559,-0.584105,2.17723,0.363908,-0.174871,0.150645,-0.0167232,0.347087,0.254962,1.33279,1.74927,-0.670541,-2.90748e-05,0.32386,4.3361e-05,1.2236,0.000194262,-0.00125204,1.49627e-05,0.830302,-1.75751e-05,0.0401619,-2.77546e-05,-0.000318442,-2.93924e-05,0.491536,0.134587,-0.286501,0.426967,0.466555,0.0980471,
113.8,0.668065,-0.966171,-1.06432,-1.29559,-0.584105,2.17723,0.363908,-0.174871,0.150645,-0.0167232,0.347087,0.254962,1.33279,1.74927,-0.670541,-2.90748e-05,0.32386,4.3361e-05,1.2236,0.000194262,-0.00125204,1.49627e-05,0.830302,-1.75751e-05,0.0401619,-2.77546e-05,-0.000318442,-2.93924e-05,0.491536,0.134587,-0.286501,0.426967,0.466555,0.0980471,
113.825,0.642162,-0.966171,-1.0568,-1.29559,-0.532877,2.17722,0.3639,-0.174871,0.18192,-0.0167309,0.349263,0.254971,1.33277,1.74927,-0.641892,-4.67094e-05,0.267781,2.4534e-05,1.20272,0.000136737,-0.00085565,-1.28545e-05,0.789257,-8.9209e-05,0.0428738,7.44634e-05,-0.000322108,-3.75006e-05,0.492342,0.134587,-0.283939,0.426966,0.48402,0.0980466,
113.85,0.642162,-0.966171,-1.0568,-1.29559,-0.532877,2.17722,0.3639,-0.174871,0.18192,-0.0167309,0.349263,0.254971,1.33277,1.74927,-0.641892,-4.67094e-05,0.267781,2.4534e-05,1.20272,0.000136737,-0.00085565,-1.28545e-05,0.789257,-8.9209e-05,0.0428738,7.44634e-05,-0.000322108,-3.75006e-05,0.492342,0.134587,-0.283939,0.426966,0.48402,0.0980466,
113.875,0.619492,-0.966169,-1.05207,-1.29559,-0.485933,2.17722,0.363766,-0.174867,0.206788,-0.0167232,0.349336,0.254968,1.33277,1.74927,-0.599545,1.06866e-06,0.209704,2.25658e-05,1.16201,8.98507e-05,-0.00179254,2.92898e-05,0.709391,7.93039e-05,0.0278393,-8.89015e-06,-0.00023268,1.37113e-05,0.492417,0.134588,-0.281618,0.426966,0.499858,0.0980471,
113.9,0.600022,-0.966169,-1.04991,-1.2956,-0.442975,2.17722,0.363609,-0.174869,0.23457,-0.016729,0.349429,0.254968,1.33276,1.74927,-0.53933,-3.23028e-06,0.150993,1.95197e-06,1.08784,3.40231e-05,-0.00245433,4.16046e-06,0.678696,1.18434e-05,0.0185706,-9.16382e-06,-0.000190133,3.09899e-05,0.492417,0.134588,-0.281618,0.426966,0.499858,0.0980471,
113.925,0.600022,-0.966169,-1.04991,-1.2956,-0.442975,2.17722,0.363609,-0.174869,0.23457,-0.016729,0.349429,0.254968,1.33276,1.74927,-0.53933,-3.23028e-06,0.150993,1.95197e-06,1.08784,3.40231e-05,-0.00245433,4.16046e-06,0.678696,1.18434e-05,0.0185706,-9.16382e-06,-0.000190133,3.09899e-05,0.49189,0.134588,-0.279567,0.426966,0.514326,0.0980469,
113.95,0.584163,-0.966171,-1.04938,-1.29559,-0.404332,2.17722,0.362798,-0.174873,0.255917,-0.0167261,0.349427,0.254971,1.33274,1.74927,-0.462987,-2.75309e-05,0.0965028,2.16773e-05,0.991535,-5.9514e-06,-0.00863547,-2.2189e-05,0.592137,2.41514e-05,0.0114163,6.15222e-05,-0.000284169,2.4737e-05,0.491037,0.13459,-0.277839,0.426967,0.527291,0.0980466,
113.975,0.584163,-0.966171,-1.04938,-1.29559,-0.404332,2.17722,0.362798,-0.174873,0.255917,-0.0167261,0.349427,0.254971,1.33274,1.74927,-0.462987,-2.75309e-05,0.0965028,2.16773e-05,0.991535,-5.9514e-06,-0.00863547,-2.2189e-05,0.592137,2.41514e-05,0.0114163,6.15222e-05,-0.000284169,2.4737e-05,0.491037,0.13459,-0.277839,0.426967,0.527291,0.0980466,
114,0.575613,-0.966171,-1.04937,-1.29559,-0.38223,2.17721,0.362388,-0.174871,0.261331,-0.0167261,0.349438,0.254966,1.33274,1.74927,-0.380956,-1.75752e-05,0.0641782,3.96962e-05,0.848008,-4.00345e-05,-0.00909968,1.26228e-05,0.437403,2.84205e-05,0.00768776,1.97843e-06,-0.000183198,2.03076e-05,0.490374,0.134592,-0.276748,0.426967,0.534598,0.0980468,
114.025,0.575613,-0.966171,-1.04937,-1.29559,-0.38223,2.17721,0.362388,-0.174871,0.261331,-0.0167261,0.349438,0.254966,1.33274,1.74927,-0.380956,-1.75752e-05,0.0641782,3.96962e-05,0.848008,-4.00345e-05,-0.00909968,1.26228e-05,0.437403,2.84205e-05,0.00768776,1.97843e-06,-0.000183198,2.03076e-05,0.490374,0.134592,-0.276748,0.426967,0.534598,0.0980468,
114.05,0.571469,-0.966171,-1.0494,-1.29559,-0.371447,2.17722,0.362385,-0.174871,0.261377,-0.0167261,0.349416,0.254968,1.33273,1.74927,-0.287239,-2.52894e-05,0.0424666,1.97365e-05,0.650238,1.95161e-05,-0.00604451,-7.42821e-06,0.291098,5.17779e-05,0.00493995,-1.25832e-06,-0.00017004,3.48531e-05,0.489988,0.13459,-0.276135,0.426966,0.538108,0.0980466,
114.075,0.571469,-0.966171,-1.0494,-1.29559,-0.371447,2.17722,0.362385,-0.174871,0.261377,-0.0167261,0.349416,0.254968,1.33273,1.74927,-0.287239,-2.52894e-05,0.0424666,1.97365e-05,0.650238,1.95161e-05,-0.00604451,-7.42821e-06,0.291098,5.17779e-05,0.00493995,-1.25832e-06,-0.00017004,3.48531e-05,0.489988,0.13459,-0.276135,0.426966,0.538108,0.0980466,
114.1,0.571293,-0.966171,-1.04949,-1.29559,-0.373756,2.17722,0.362404,-0.174869,0.261372,-0.0167261,0.349394,0.254968,1.33273,1.74927,-0.184427,-3.37713e-05,0.0262754,7.78762e-06,0.39134,8.01537e-06,-0.00370559,9.43117e-06,0.185748,1.01829e-05,0.00292113,7.26269e-06,-0.000114996,4.98796e-05,0.489999,0.13459,-0.276411,0.426966,0.537376,0.0980465,
114.125,0.571555,-0.966171,-1.04991,-1.29559,-0.387389,2.17722,0.362416,-0.174874,0.261363,-0.0167261,0.349394,0.254968,1.33273,1.74927,-0.115472,-2.39091e-05,0.0133156,1.05122e-05,0.137316,5.73751e-05,-0.00226363,-4.40517e-05,0.118471,1.10748e-05,0.00187998,-5.93816e-06,-8.08346e-05,2.35873e-05,0.49013,0.134588,-0.27788,0.426967,0.533039,0.0980468,
114.15,0.571555,-0.966171,-1.04991,-1.29559,-0.387389,2.17722,0.362416,-0.174874,0.261363,-0.0167261,0.349394,0.254968,1.33273,1.74927,-0.115472,-2.39091e-05,0.0133156,1.05122e-05,0.137316,5.73751e-05,-0.00226363,-4.40517e-05,0.118471,1.10748e-05,0.00187998,-5.93816e-06,-8.08346e-05,2.35873e-05,0.49013,0.134588,-0.27788,0.426967,0.533039,0.0980468,
114.175,0.572731,-0.966171,-1.05041,-1.2956,-0.410291,2.17722,0.362438,-0.174871,0.261344,-0.0167261,0.349424,0.254971,1.33273,1.74927,-0.0634168,-6.71803e-06,0.00441628,-1.99753e-05,-0.107747,3.92788e-05,-0.00126143,-5.05375e-06,0.0754536,5.59021e-06,0.00144059,1.4196e-05,-8.2483e-05,8.57741e-06,0.490286,0.134588,-0.280187,0.426966,0.525727,0.0980462,
114.2,0.572731,-0.966171,-1.05041,-1.2956,-0.410291,2.17722,0.362438,-0.174871,0.261344,-0.0167261,0.349424,0.254971,1.33273,1.74927,-0.0634168,-6.71803e-06,0.00441628,-1.99753e-05,-0.107747,3.92788e-05,-0.00126143,-5.05375e-06,0.0754536,5.59021e-06,0.00144059,1.4196e-05,-8.2483e-05,8.57741e-06,0.490286,0.134588,-0.280187,0.426966,0.525727,0.0980462,
114.225,0.577072,-0.966169,-1.05101,-1.2956,-0.441849,2.17721,0.362451,-0.174869,0.261269,-0.016729,0.349416,0.254971,1.33273,1.74927,-0.00245009,3.56039e-05,-0.00246585,-2.59815e-05,-0.335263,1.44721e-05,-0.00067521,6.2017e-06,0.0474712,-2.68819e-05,0.000830472,2.4348e-05,-8.62913e-05,3.20554e-05,0.490418,0.134589,-0.282993,0.426966,0.515581,0.0980468,
114.25,0.577072,-0.966169,-1.05101,-1.2956,-0.441849,2.17721,0.362451,-0.174869,0.261269,-0.016729,0.349416,0.254971,1.33273,1.74927,-0.00245009,3.56039e-05,-0.00246585,-2.59815e-05,-0.335263,1.44721e-05,-0.00067521,6.2017e-06,0.0474712,-2.68819e-05,0.000830472,2.4348e-05,-8.62913e-05,3.20554e-05,0.490418,0.134589,-0.282993,0.426966,0.515581,0.0980468,
114.275,0.58559,-0.966171,-1.05292,-1.2956,-0.48123,2.17721,0.362453,-0.174869,0.259828,-0.0167261,0.34942,0.254968,1.33271,1.74927,0.0703279,5.09582e-06,-0.017897,-9.79167e-06,-0.542677,-5.27514e-05,-0.000417264,1.45831e-05,0.0186323,-1.25064e-06,0.000493673,-4.14668e-06,-0.000242842,2.00436e-05,0.490224,0.134591,-0.286385,0.426965,0.502846,0.098046,
114.3,0.599269,-0.966169,-1.05755,-1.29559,-0.525573,2.17722,0.362465,-0.174873,0.257213,-0.016729,0.34944,0.254968,1.33269,1.74927,0.163437,3.75292e-05,-0.051477,2.7428e-06,-0.723947,5.94005e-05,-0.000145776,-2.58941e-05,-0.0124612,-2.40478e-05,0.000448536,9.87827e-06,-0.000300969,1.74542e-05,0.489466,0.134588,-0.29022,0.426968,0.488399,0.0980474,
114.325,0.599269,-0.966169,-1.05755,-1.29559,-0.525573,2.17722,0.362465,-0.174873,0.257213,-0.016729,0.34944,0.254968,1.33269,1.74927,0.163437,3.75292e-05,-0.051477,2.7428e-06,-0.723947,5.94005e-05,-0.000145776,-2.58941e-05,-0.0124612,-2.40478e-05,0.000448536,9.87827e-06,-0.000300969,1.74542e-05,0.489466,0.134588,-0.29022,0.426968,0.488399,0.0980474,
114.35,0.621571,-0.966171,-1.06653,-1.29559,-0.574306,2.17722,0.362442,-0.174871,0.237143,-0.0167261,0.3494,0.254968,1.33268,1.74927,0.30176,2.27237e-05,-0.113395,-3.3572e-07,-0.891217,0.000112,-0.000311814,-2.54138e-05,-0.192747,1.4194e-05,1.59637e-05,-7.12218e-05,-0.000266937,-1.75919e-05,0.488102,0.134589,-0.294168,0.426966,0.472065,0.0980466,
114.375,0.621571,-0.966171,-1.06653,-1.29559,-0.574306,2.17722,0.362442,-0.174871,0.237143,-0.0167261,0.3494,0.254968,1.33268,1.74927,0.30176,2.27237e-05,-0.113395,-3.3572e-07,-0.891217,0.000112,-0.000311814,-2.54138e-05,-0.192747,1.4194e-05,1.59637e-05,-7.12218e-05,-0.000266937,-1.75919e-05,0.488102,0.134589,-0.294168,0.426966,0.472065,0.0980466,
114.4,0.649923,-0.966171,-1.08019,-1.29559,-0.627136,2.17722,0.36245,-0.174867,0.200163,-0.0167261,0.349317,0.254968,1.33266,1.74927,0.42274,3.42129e-06,-0.183661,8.40231e-06,-0.995631,6.54126e-05,-0.000121141,1.58745e-05,-0.426411,5.06934e-06,-0.00068039,-3.52479e-05,-0.000333063,-2.90693e-05,0.485861,0.134589,-0.2982,0.426965,0.453838,0.0980467,
114.425,0.649923,-0.966171,-1.08019,-1.29559,-0.627136,2.17722,0.36245,-0.174867,0.200163,-0.0167261,0.349317,0.254968,1.33266,1.74927,0.42274,3.42129e-06,-0.183661,8.40231e-06,-0.995631,6.54126e-05,-0.000121141,1.58745e-05,-0.426411,5.06934e-06,-0.00068039,-3.52479e-05,-0.000333063,-2.90693e-05,0.485861,0.134589,-0.2982,0.426965,0.453838,0.0980467,
114.45,0.685324,-0.966171,-1.0993,-1.29559,-0.68935,2.17722,0.362431,-0.174874,0.148768,-0.0167261,0.34907,0.254966,1.33265,1.74927,0.555998,-1.45717e-05,-0.273559,-1.53101e-05,-1.1294,-3.39899e-06,-0.000282482,-6.74101e-05,-0.68737,2.14826e-05,-0.00266573,-1.08989e-05,-0.000293349,-1.59948e-05,0.482315,0.13459,-0.302205,0.426967,0.431814,0.0980468,
114.475,0.715638,-0.966169,-1.11851,-1.29559,-0.741823,2.17723,0.362423,-0.174871,0.103972,-0.0167261,0.348827,0.254968,1.33265,1.74927,0.638289,1.76991e-05,-0.352172,1.27647e-06,-1.21542,0.000114926,-0.000241383,-3.59216e-06,-0.854454,1.20697e-05,-0.0035682,-1.47742e-05,-0.000216866,-2.87044e-05,0.478384,0.134585,-0.305158,0.426967,0.412818,0.0980475,
114.5,0.715638,-0.966169,-1.11851,-1.29559,-0.741823,2.17723,0.362423,-0.174871,0.103972,-0.0167261,0.348827,0.254968,1.33265,1.74927,0.638289,1.76991e-05,-0.352172,1.27647e-06,-1.21542,0.000114926,-0.000241383,-3.59216e-06,-0.854454,1.20697e-05,-0.0035682,-1.47742e-05,-0.000216866,-2.87044e-05,0.478384,0.134585,-0.305158,0.426967,0.412818,0.0980475,
114.525,0.748042,-0.966173,-1.14195,-1.29559,-0.800319,2.17722,0.362367,-0.174873,0.0565542,-0.0167232,0.348586,0.254971,1.33266,1.74927,0.680134,-9.93661e-06,-0.42255,2.63102e-05,-1.26748,8.74552e-05,-0.000636383,-1.42608e-05,-0.941575,4.47188e-05,-0.00412208,3.79408e-06,-9.22746e-05,-9.87198e-06,0.472968,0.134588,-0.307843,0.426966,0.39134,0.0980465,
114.55,0.748042,-0.966173,-1.14195,-1.29559,-0.800319,2.17722,0.362367,-0.174873,0.0565542,-0.0167232,0.348586,0.254971,1.33266,1.74927,0.680134,-9.93661e-06,-0.42255,2.63102e-05,-1.26748,8.74552e-05,-0.000636383,-1.42608e-05,-0.941575,4.47188e-05,-0.00412208,3.79408e-06,-9.22746e-05,-9.87198e-06,0.472968,0.134588,-0.307843,0.426966,0.39134,0.0980465,
114.575,0.782172,-0.966171,-1.16933,-1.29559,-0.860994,2.17723,0.362324,-0.174876,0.00654167,-0.0167232,0.348268,0.254975,1.33266,1.74927,0.695081,-6.61689e-06,-0.482727,8.5559e-05,-1.27014,0.000192659,-0.000654219,-2.82201e-05,-0.981181,3.09269e-05,-0.00487182,2.08079e-05,-4.43968e-05,-1.57805e-05,0.466264,0.134587,-0.30959,0.426968,0.368585,0.0980476,
114.6,0.782172,-0.966171,-1.16933,-1.29559,-0.860994,2.17723,0.362324,-0.174876,0.00654167,-0.0167232,0.348268,0.254975,1.33266,1.74927,0.695081,-6.61689e-06,-0.482727,8.5559e-05,-1.27014,0.000192659,-0.000654219,-2.82201e-05,-0.981181,3.09269e-05,-0.00487182,2.08079e-05,-4.43968e-05,-1.57805e-05,0.466264,0.134587,-0.30959,0.426968,0.368585,0.0980476,
114.625,0.809023,-0.966169,-1.19292,-1.29559,-0.907892,2.17722,0.362232,-0.174869,-0.0381144,-0.0167261,0.347007,0.254962,1.33266,1.74927,0.700361,1.82405e-05,-0.530605,7.63506e-05,-1.26168,0.000235399,-0.00114333,7.44554e-05,-1.05701,9.30555e-06,-0.0153401,-0.00022579,-3.77396e-07,-5.70362e-05,0.46027,0.134588,-0.310174,0.426967,0.350596,0.0980474,
114.65,0.809023,-0.966169,-1.19292,-1.29559,-0.907892,2.17722,0.362232,-0.174869,-0.0381144,-0.0167261,0.347007,0.254962,1.33266,1.74927,0.700361,1.82405e-05,-0.530605,7.63506e-05,-1.26168,0.000235399,-0.00114333,7.44554e-05,-1.05701,9.30555e-06,-0.0153401,-0.00022579,-3.77396e-07,-5.70362e-05,0.46027,0.134588,-0.310174,0.426967,0.350596,0.0980474,
114.675,0.835392,-0.966171,-1.21823,-1.29559,-0.95434,2.17721,0.362208,-0.174867,-0.0876908,-0.0167232,0.345468,0.254964,1.33266,1.74927,0.660336,-1.49901e-05,-0.544101,7.01746e-05,-1.1812,0.000114494,-0.000904413,7.12216e-05,-1.07567,2.06326e-05,-0.0225989,-0.000126484,2.48678e-05,-1.45412e-05,0.453554,0.134592,-0.310021,0.426965,0.3325,0.0980467,
114.7,0.858512,-0.966169,-1.24191,-1.29559,-0.992751,2.17721,0.362167,-0.174865,-0.128223,-0.0167232,0.343742,0.254968,1.33266,1.74927,0.619289,2.07973e-05,-0.550048,3.1314e-05,-1.08152,1.65588e-05,-0.000950826,7.92234e-05,-1.03129,4.64277e-06,-0.0298661,-4.26172e-05,1.56154e-05,3.88436e-06,0.447449,0.134592,-0.309172,0.426965,0.317198,0.0980469,
114.725,0.858512,-0.966169,-1.24191,-1.29559,-0.992751,2.17721,0.362167,-0.174865,-0.128223,-0.0167232,0.343742,0.254968,1.33266,1.74927,0.619289,2.07973e-05,-0.550048,3.1314e-05,-1.08152,1.65588e-05,-0.000950826,7.92234e-05,-1.03129,4.64277e-06,-0.0298661,-4.26172e-05,1.56154e-05,3.88436e-06,0.447449,0.134592,-0.309172,0.426965,0.317198,0.0980469,
114.75,0.878065,-0.966166,-1.26299,-1.2956,-1.02159,2.17721,0.362172,-0.174873,-0.1625,-0.0167232,0.343243,0.254971,1.33266,1.74927,0.557935,5.33634e-05,-0.526759,-7.69491e-06,-0.928222,4.39787e-05,-0.000548114,-1.71138e-05,-0.945356,7.69761e-06,-0.0225003,1.34733e-05,4.41383e-05,-2.50289e-05,0.44247,0.134588,-0.307898,0.426968,0.305218,0.0980475,
114.775,0.878065,-0.966166,-1.26299,-1.2956,-1.02159,2.17721,0.362172,-0.174873,-0.1625,-0.0167232,0.343243,0.254971,1.33266,1.74927,0.557935,5.33634e-05,-0.526759,-7.69491e-06,-0.928222,4.39787e-05,-0.000548114,-1.71138e-05,-0.945356,7.69761e-06,-0.0225003,1.34733e-05,4.41383e-05,-2.50289e-05,0.44247,0.134588,-0.307898,0.426968,0.305218,0.0980475,
114.8,0.89216,-0.966171,-1.27915,-1.29559,-1.04162,2.17721,0.362198,-0.174869,-0.188525,-0.0167232,0.34315,0.254966,1.33266,1.74927,0.476448,-1.16924e-05,-0.471781,-2.79517e-07,-0.75927,3.27439e-05,-0.000134706,5.8587e-06,-0.822568,3.37668e-05,-0.0150231,-4.04951e-05,1.50549e-05,-4.44779e-05,0.438754,0.13459,-0.306742,0.426966,0.29669,0.0980465,
114.825,0.89216,-0.966171,-1.27915,-1.29559,-1.04162,2.17721,0.362198,-0.174869,-0.188525,-0.0167232,0.34315,0.254966,1.33266,1.74927,0.476448,-1.16924e-05,-0.471781,-2.79517e-07,-0.75927,3.27439e-05,-0.000134706,5.8587e-06,-0.822568,3.37668e-05,-0.0150231,-4.04951e-05,1.50549e-05,-4.44779e-05,0.438754,0.13459,-0.306742,0.426966,0.29669,0.0980465,
114.85,0.898537,-0.966171,-1.28614,-1.2956,-1.05305,2.17721,0.362238,-0.174871,-0.2004,-0.0167261,0.343246,0.254971,1.33266,1.74927,0.354572,-1.60688e-05,-0.355375,-2.17872e-06,-0.575419,-1.61419e-05,0.000274516,-1.89685e-05,-0.613225,-1.23802e-05,-0.00865613,2.036e-05,1.25644e-05,-1.81114e-05,0.436702,0.134591,-0.30597,0.426966,0.292178,0.0980461,
114.875,0.898822,-0.966171,-1.28628,-1.29559,-1.05304,2.17722,0.362259,-0.174867,-0.20036,-0.0167232,0.344461,0.254971,1.33266,1.74927,0.228394,-4.00115e-05,-0.227541,2.87835e-05,-0.362563,6.55213e-05,0.000347582,2.87761e-05,-0.391088,3.56706e-06,0.00489585,5.38706e-05,-3.55925e-05,-3.07006e-05,0.436724,0.13459,-0.30586,0.426965,0.292145,0.0980463,
114.9,0.898822,-0.966171,-1.28628,-1.29559,-1.05304,2.17722,0.362259,-0.174867,-0.20036,-0.0167232,0.344461,0.254971,1.33266,1.74927,0.228394,-4.00115e-05,-0.227541,2.87835e-05,-0.362563,6.55213e-05,0.000347582,2.87761e-05,-0.391088,3.56706e-06,0.00489585,5.38706e-05,-3.55925e-05,-3.07006e-05,0.436724,0.13459,-0.30586,0.426965,0.292145,0.0980463,
114.925,0.898778,-0.966169,-1.28623,-1.29559,-1.03875,2.17721,0.362466,-0.174869,-0.200265,-0.0167261,0.345015,0.254971,1.33266,1.74927,0.139567,-3.75148e-06,-0.13902,4.75919e-06,-0.102858,4.80195e-05,0.00164649,8.63985e-06,-0.238751,-1.66538e-05,0.00720666,4.25099e-05,-2.30426e-05,-2.59131e-05,0.439054,0.134589,-0.306158,0.426966,0.296309,0.0980471,
114.95,0.898778,-0.966169,-1.28623,-1.29559,-1.03875,2.17721,0.362466,-0.174869,-0.200265,-0.0167261,0.345015,0.254971,1.33266,1.74927,0.139567,-3.75148e-06,-0.13902,4.75919e-06,-0.102858,4.80195e-05,0.00164649,8.63985e-06,-0.238751,-1.66538e-05,0.00720666,4.25099e-05,-2.30426e-05,-2.59131e-05,0.439054,0.134589,-0.306158,0.426966,0.296309,0.0980471,
