TIME,R-JOINT-P1,L-JOINT-P1,R-JOINT-P2,L-JOINT-P2,R-JOINT-P3,L-JOINT-P3,R-JOINT-P4,L-JOINT-P4,R-JOINT-P5,L-JOINT-P5,R-JOINT-P6,L-JOINT-P6,R-JOINT-P7,L-JOINT-P7,R-JOINT-V1,L-JOINT-V1,R-JOINT-V2,L-JOINT-V2,R-JOINT-V3,L-JOINT-V3,R-JOINT-V4,L-JOINT-V4,R-JOINT-V5,L-JOINT-V5,R-JOINT-V6,L-JOINT-V6,R-JOINT-V7,L-JOINT-V7,R-CART1,L-CART1,R-CART2,L-CART2,R-CART3,L-CART3,
58.2753,0.728306,-0.966176,-0.809436,-1.29559,-0.855553,2.17722,0.251569,-0.174863,1.89395,-0.0167232,0.503617,0.254973,1.22058,1.74927,0.308255,-7.74134e-06,-0.00347178,-7.20397e-06,-0.478075,-2.28431e-05,-0.049966,0.000119736,-0.00793908,-1.13074e-05,-0.0215134,5.63105e-05,0.000204912,-3.68494e-06,0.532359,0.13459,-0.257583,0.426962,0.403792,0.0980449,
58.3003,0.728306,-0.966176,-0.809436,-1.29559,-0.855553,2.17722,0.251569,-0.174863,1.89395,-0.0167232,0.503617,0.254973,1.22058,1.74927,0.308255,-7.74134e-06,-0.00347178,-7.20397e-06,-0.478075,-2.28431e-05,-0.049966,0.000119736,-0.00793908,-1.13074e-05,-0.0215134,5.63105e-05,0.000204912,-3.68494e-06,0.532359,0.13459,-0.257583,0.426962,0.403792,0.0980449,
58.3253,0.73923,-0.966178,-0.809436,-1.29559,-0.862049,2.17722,0.273211,-0.174865,1.89215,-0.0167213,0.503639,0.254971,1.22057,1.74927,0.285959,-1.34238e-05,-0.00221456,-1.25811e-05,-0.356682,-9.46253e-06,0.151227,7.59024e-05,-0.0202154,3.43021e-06,-0.0135375,3.31881e-05,1.36369e-05,3.69053e-05,0.529998,0.134588,-0.249921,0.426962,0.400467,0.0980446,
58.3503,0.73923,-0.966178,-0.809436,-1.29559,-0.862049,2.17722,0.273211,-0.174865,1.89215,-0.0167213,0.503639,0.254971,1.22057,1.74927,0.285959,-1.34238e-05,-0.00221456,-1.25811e-05,-0.356682,-9.46253e-06,0.151227,7.59024e-05,-0.0202154,3.43021e-06,-0.0135375,3.31881e-05,1.36369e-05,3.69053e-05,0.529998,0.134588,-0.249921,0.426962,0.400467,0.0980446,
58.3753,0.745628,-0.966176,-0.809426,-1.29559,-0.862645,2.17723,0.304407,-0.174873,1.88623,-0.0167232,0.503642,0.254968,1.22058,1.74927,0.234471,2.03273e-05,-0.00134325,3.24113e-06,-0.231618,3.81861e-05,0.354822,-1.26173e-05,-0.0635198,-7.21813e-07,-0.00858377,1.32656e-05,3.22472e-05,4.92049e-06,0.526337,0.134587,-0.239982,0.426965,0.398436,0.0980456,
58.4003,0.745628,-0.966176,-0.809426,-1.29559,-0.862645,2.17723,0.304407,-0.174873,1.88623,-0.0167232,0.503642,0.254968,1.22058,1.74927,0.234471,2.03273e-05,-0.00134325,3.24113e-06,-0.231618,3.81861e-05,0.354822,-1.26173e-05,-0.0635198,-7.21813e-07,-0.00858377,1.32656e-05,3.22472e-05,4.92049e-06,0.526337,0.134587,-0.239982,0.426965,0.398436,0.0980456,
58.4253,0.749931,-0.966178,-0.809415,-1.29559,-0.862652,2.17722,0.345545,-0.174871,1.86627,-0.0167213,0.504438,0.254968,1.22055,1.74927,0.186115,-1.68135e-05,-0.000776695,2.06862e-06,-0.147896,-1.6051e-05,0.578533,2.70148e-05,-0.211526,2.87097e-06,0.0013201,7.95745e-07,-0.000245759,3.14045e-06,0.52072,0.134588,-0.227721,0.426964,0.39624,0.0980449,
58.4503,0.754027,-0.966178,-0.809415,-1.29559,-0.862689,2.17722,0.393922,-0.174869,1.84629,-0.0167213,0.504905,0.254975,1.22055,1.74927,0.153358,-1.0731e-05,-0.000504607,6.08731e-06,-0.0947917,1.91877e-05,0.780435,2.56239e-05,-0.301746,2.25134e-06,0.0042054,7.1354e-05,-0.000166987,-1.7742e-05,0.52072,0.134588,-0.227721,0.426964,0.39624,0.0980449,
58.4753,0.754027,-0.966178,-0.809415,-1.29559,-0.862689,2.17722,0.393922,-0.174869,1.84629,-0.0167213,0.504905,0.254975,1.22055,1.74927,0.153358,-1.0731e-05,-0.000504607,6.08731e-06,-0.0947917,1.91877e-05,0.780435,2.56239e-05,-0.301746,2.25134e-06,0.0042054,7.1354e-05,-0.000166987,-1.7742e-05,0.513437,0.134588,-0.213861,0.426963,0.393977,0.0980447,
58.5003,0.757974,-0.966178,-0.809417,-1.29559,-0.862713,2.17722,0.447782,-0.174869,1.83079,-0.0167213,0.504921,0.254971,1.22053,1.74927,0.131355,-1.6106e-05,-0.000337204,1.34291e-06,-0.0606643,-9.68195e-06,0.951439,2.29766e-05,-0.32267,1.02633e-05,0.00279308,2.8383e-05,-0.000264305,-1.4659e-05,0.504591,0.134589,-0.199053,0.426963,0.391873,0.0980448,
58.5253,0.757974,-0.966178,-0.809417,-1.29559,-0.862713,2.17722,0.447782,-0.174869,1.83079,-0.0167213,0.504921,0.254971,1.22053,1.74927,0.131355,-1.6106e-05,-0.000337204,1.34291e-06,-0.0606643,-9.68195e-06,0.951439,2.29766e-05,-0.32267,1.02633e-05,0.00279308,2.8383e-05,-0.000264305,-1.4659e-05,0.504591,0.134589,-0.199053,0.426963,0.391873,0.0980448,
58.5503,0.76194,-0.966176,-0.809417,-1.29559,-0.862736,2.17723,0.504253,-0.174869,1.82232,-0.0167213,0.504926,0.254968,1.22051,1.74927,0.116945,8.24008e-06,-0.000220173,4.5915e-06,-0.0388778,0.000104165,1.08347,2.39121e-05,-0.276824,3.67143e-06,0.00179716,-3.20153e-05,-0.000363483,-1.9644e-05,0.49459,0.134585,-0.184146,0.426964,0.390156,0.0980455,
58.5753,0.76194,-0.966176,-0.809417,-1.29559,-0.862736,2.17723,0.504253,-0.174869,1.82232,-0.0167213,0.504926,0.254968,1.22051,1.74927,0.116945,8.24008e-06,-0.000220173,4.5915e-06,-0.0388778,0.000104165,1.08347,2.39121e-05,-0.276824,3.67143e-06,0.00179716,-3.20153e-05,-0.000363483,-1.9644e-05,0.49459,0.134585,-0.184146,0.426964,0.390156,0.0980455,
58.6003,0.765077,-0.966178,-0.80942,-1.29559,-0.862738,2.17722,0.563721,-0.174867,1.81666,-0.0167232,0.505085,0.254975,1.22047,1.74927,0.100465,-7.90626e-06,-0.000168811,6.48101e-06,-0.0248395,3.17403e-05,1.18621,5.98977e-05,-0.223792,-1.84577e-05,0.00242214,2.53363e-05,-0.000546028,-5.20208e-07,0.483213,0.134588,-0.169293,0.426963,0.388845,0.0980446,
58.6253,0.765077,-0.966178,-0.80942,-1.29559,-0.862738,2.17722,0.563721,-0.174867,1.81666,-0.0167232,0.505085,0.254975,1.22047,1.74927,0.100465,-7.90626e-06,-0.000168811,6.48101e-06,-0.0248395,3.17403e-05,1.18621,5.98977e-05,-0.223792,-1.84577e-05,0.00242214,2.53363e-05,-0.000546028,-5.20208e-07,0.483213,0.134588,-0.169293,0.426963,0.388845,0.0980446,
58.6503,0.766748,-0.966178,-0.80942,-1.29559,-0.862775,2.17722,0.624779,-0.174867,1.81292,-0.0167232,0.505546,0.254973,1.22046,1.74927,0.0781071,-2.36217e-06,-0.000104611,4.13644e-06,-0.0160901,-1.6538e-05,1.27884,8.83838e-05,-0.175867,-2.82628e-05,0.00547827,-1.34515e-06,-0.000465649,-2.44926e-07,0.47066,0.134588,-0.155065,0.426963,0.387957,0.0980447,
58.6753,0.766923,-0.966178,-0.80942,-1.29559,-0.862782,2.17723,0.691117,-0.174871,1.81066,-0.0167213,0.506698,0.254971,1.22044,1.74927,0.049178,6.30515e-07,-6.03318e-05,5.96204e-06,-0.00990538,1.17104e-05,1.31944,3.34699e-05,-0.124712,-1.67722e-05,0.0121639,-8.62909e-06,-0.000398657,4.56835e-06,0.457349,0.134586,-0.141895,0.426964,0.387532,0.0980456,
58.7003,0.766923,-0.966178,-0.80942,-1.29559,-0.862782,2.17723,0.691117,-0.174871,1.81066,-0.0167213,0.506698,0.254971,1.22044,1.74927,0.049178,6.30515e-07,-6.03318e-05,5.96204e-06,-0.00990538,1.17104e-05,1.31944,3.34699e-05,-0.124712,-1.67722e-05,0.0121639,-8.62909e-06,-0.000398657,4.56835e-06,0.45613,0.134587,-0.140762,0.426964,0.387519,0.0980449,
58.7253,0.766943,-0.966178,-0.809417,-1.29559,-0.862782,2.17722,0.743937,-0.174871,1.8102,-0.0167213,0.508219,0.254971,1.22041,1.74927,0.0328786,6.57004e-06,-1.18825e-05,3.96376e-06,-0.00659534,-1.41223e-05,1.33607,2.88202e-05,-0.0871352,-1.73316e-05,0.0219409,-2.01373e-05,-0.000511292,1.20058e-05,0.444003,0.134589,-0.130024,0.426964,0.387631,0.0980449,
58.7503,0.766943,-0.966178,-0.809417,-1.29559,-0.862782,2.17722,0.743937,-0.174871,1.8102,-0.0167213,0.508219,0.254971,1.22041,1.74927,0.0328786,6.57004e-06,-1.18825e-05,3.96376e-06,-0.00659534,-1.41223e-05,1.33607,2.88202e-05,-0.0871352,-1.73316e-05,0.0219409,-2.01373e-05,-0.000511292,1.20058e-05,0.444003,0.134589,-0.130024,0.426964,0.387631,0.0980449,
58.7753,0.76695,-0.966176,-0.809415,-1.29559,-0.862843,2.17722,0.797865,-0.174869,1.80971,-0.0167213,0.514108,0.254968,1.22039,1.74927,0.0210234,1.54945e-05,1.48043e-05,2.52983e-06,-0.00474493,2.33104e-06,1.30215,2.54837e-05,-0.0592185,-2.02204e-05,0.063128,-3.02026e-05,-0.000482656,4.84999e-05,0.431221,0.134589,-0.119598,0.426964,0.388267,0.0980453,
58.8003,0.76695,-0.966176,-0.809415,-1.29559,-0.862843,2.17722,0.797865,-0.174869,1.80971,-0.0167213,0.514108,0.254968,1.22039,1.74927,0.0210234,1.54945e-05,1.48043e-05,2.52983e-06,-0.00474493,2.33104e-06,1.30215,2.54837e-05,-0.0592185,-2.02204e-05,0.063128,-3.02026e-05,-0.000482656,4.84999e-05,0.431221,0.134589,-0.119598,0.426964,0.388267,0.0980453,
58.8253,0.766932,-0.966176,-0.809354,-1.29559,-0.862989,2.17722,0.852949,-0.174871,1.80948,-0.0167213,0.516523,0.254968,1.22038,1.74927,0.0122164,1.41822e-05,0.0104363,1.48805e-06,0.00263447,-1.39618e-05,16.8693,-0.00698022,-0.20771,0.00688098,0.276663,-7.43854e-08,-0.00725014,1.20271e-05,0.417598,0.134588,-0.109661,0.426965,0.389226,0.0980454,
58.8503,0.766932,-0.966176,-0.809354,-1.29559,-0.862989,2.17722,0.852949,-0.174871,1.80948,-0.0167213,0.516523,0.254968,1.22038,1.74927,0.0122164,1.41822e-05,0.0104363,1.48805e-06,0.00263447,-1.39618e-05,16.8693,-0.00698022,-0.20771,0.00688098,0.276663,-7.43854e-08,-0.00725014,1.20271e-05,0.417598,0.134588,-0.109661,0.426965,0.389226,0.0980454,
58.8753,0.766896,-0.966176,-0.808937,-1.29559,-0.863252,2.17722,0.887004,-0.174869,1.80947,-0.0167213,0.519807,0.254968,1.22036,1.74927,0.00780836,2.24128e-05,0.0105555,9.89303e-07,-0.000427004,-1.69113e-06,11.5018,-0.0046154,-0.138153,0.00458548,0.212389,-1.30832e-05,-0.00492962,1.57364e-05,0.408969,0.134588,-0.10377,0.426964,0.390029,0.0980454,
58.9003,0.766862,-0.966178,-0.808267,-1.29559,-0.86443,2.17723,0.912933,-0.174873,1.80949,-0.0167213,0.526285,0.254968,1.22035,1.74927,0.00471408,8.71118e-06,0.0122277,6.31412e-07,-0.0111709,0.000119267,7.55706,-0.00298725,-0.088049,0.00295536,0.191959,-2.12535e-06,-0.00326914,4.6847e-05,0.402302,0.134586,-0.0994148,0.426965,0.390614,0.0980452,
58.9253,0.766862,-0.966178,-0.808267,-1.29559,-0.86443,2.17723,0.912933,-0.174873,1.80949,-0.0167213,0.526285,0.254968,1.22035,1.74927,0.00471408,8.71118e-06,0.0122277,6.31412e-07,-0.0111709,0.000119267,7.55706,-0.00298725,-0.088049,0.00295536,0.191959,-2.12535e-06,-0.00326914,4.6847e-05,0.402302,0.134586,-0.0994148,0.426965,0.390614,0.0980452,
58.9503,0.766832,-0.966178,-0.807926,-1.29559,-0.869072,2.17722,0.925,-0.174861,1.80955,-0.0167232,0.53675,0.254971,1.22034,1.74927,0.00275783,9.49149e-06,0.0107892,-8.88312e-06,-0.0462217,2.49722e-05,4.91723,-0.00182008,-0.0557433,0.00188122,0.207988,2.20783e-05,-0.00211839,8.23494e-06,0.399062,0.134588,-0.0976771,0.426961,0.390159,0.0980444,
58.9753,0.766832,-0.966178,-0.807926,-1.29559,-0.869072,2.17722,0.925,-0.174861,1.80955,-0.0167232,0.53675,0.254971,1.22034,1.74927,0.00275783,9.49149e-06,0.0107892,-8.88312e-06,-0.0462217,2.49722e-05,4.91723,-0.00182008,-0.0557433,0.00188122,0.207988,2.20783e-05,-0.00211839,8.23494e-06,0.399062,0.134588,-0.0976771,0.426961,0.390159,0.0980444,
59.0003,0.766812,-0.966178,-0.806741,-1.29559,-0.878829,2.17722,0.923226,-0.174871,1.80964,-0.0167232,0.544066,0.254971,1.22034,1.74927,0.00153818,-1.36275e-05,0.0169107,-5.66956e-06,-0.118792,2.25682e-06,3.11985,-0.00122287,-0.0346324,0.0011996,0.197541,-9.43109e-06,-0.00143179,1.84605e-05,0.398979,0.134588,-0.0984666,0.426964,0.387954,0.0980449,
59.0253,0.766812,-0.966178,-0.806741,-1.29559,-0.878829,2.17722,0.923226,-0.174871,1.80964,-0.0167232,0.544066,0.254971,1.22034,1.74927,0.00153818,-1.36275e-05,0.0169107,-5.66956e-06,-0.118792,2.25682e-06,3.11985,-0.00122287,-0.0346324,0.0011996,0.197541,-9.43109e-06,-0.00143179,1.84605e-05,0.398979,0.134588,-0.0984666,0.426964,0.387954,0.0980449,
59.0503,0.766825,-0.966176,-0.806743,-1.29559,-0.89611,2.17723,0.912758,-0.174876,1.80965,-0.0167213,0.546124,0.254968,1.22034,1.74927,0.00109297,8.61217e-06,0.0107547,-3.61853e-06,-0.222409,5.59935e-05,1.90001,-0.000835528,-0.0221089,0.000769492,0.14093,-2.83264e-05,-0.000917806,3.87775e-05,0.4005,0.134587,-0.101676,0.426966,0.383576,0.0980458,
59.0753,0.767032,-0.966178,-0.806773,-1.29559,-0.920338,2.17721,0.88909,-0.174865,1.80965,-0.0167232,0.546227,0.254971,1.22034,1.74927,0.00248501,-3.77547e-06,0.00662392,1.50721e-05,-0.341598,-0.000125965,1.01507,-0.000426163,-0.0141176,0.000484967,0.0907166,1.0575e-05,-0.000500425,5.57436e-06,0.404674,0.134593,-0.107822,0.426963,0.377012,0.0980447,
59.1003,0.767032,-0.966178,-0.806773,-1.29559,-0.920338,2.17721,0.88909,-0.174865,1.80965,-0.0167232,0.546227,0.254971,1.22034,1.74927,0.00248501,-3.77547e-06,0.00662392,1.50721e-05,-0.341598,-0.000125965,1.01507,-0.000426163,-0.0141176,0.000484967,0.0907166,1.0575e-05,-0.000500425,5.57436e-06,0.404674,0.134593,-0.107822,0.426963,0.377012,0.0980447,
59.1253,0.769722,-0.966176,-0.806949,-1.29559,-0.950976,2.17722,0.852091,-0.174873,1.80965,-0.0167232,0.54624,0.254968,1.22034,1.74927,0.0276332,1.73766e-05,0.00249266,-5.85646e-06,-0.492837,-5.12232e-05,0.315198,-0.000333097,-0.00898905,0.000317116,0.0579112,-4.50639e-05,-0.000339429,-1.44006e-05,0.411356,0.134589,-0.116742,0.426965,0.368588,0.0980455,
59.1503,0.769722,-0.966176,-0.806949,-1.29559,-0.950976,2.17722,0.852091,-0.174873,1.80965,-0.0167232,0.54624,0.254968,1.22034,1.74927,0.0276332,1.73766e-05,0.00249266,-5.85646e-06,-0.492837,-5.12232e-05,0.315198,-0.000333097,-0.00898905,0.000317116,0.0579112,-4.50639e-05,-0.000339429,-1.44006e-05,0.411356,0.134589,-0.116742,0.426965,0.368588,0.0980455,
59.1753,0.7816,-0.966176,-0.807536,-1.29559,-0.989434,2.17723,0.796055,-0.174873,1.80964,-0.0167232,0.546483,0.254968,1.22035,1.74927,0.118768,-6.60738e-06,-0.00331281,8.81191e-06,-0.618886,9.57793e-05,-0.270565,-0.000239789,-0.00557676,0.00018816,0.0371272,-3.48568e-05,-0.000207989,1.5167e-06,0.421624,0.134585,-0.128659,0.426965,0.358269,0.0980457,
59.2003,0.7816,-0.966176,-0.807536,-1.29559,-0.989434,2.17723,0.796055,-0.174873,1.80964,-0.0167232,0.546483,0.254968,1.22035,1.74927,0.118768,-6.60738e-06,-0.00331281,8.81191e-06,-0.618886,9.57793e-05,-0.270565,-0.000239789,-0.00557676,0.00018816,0.0371272,-3.48568e-05,-0.000207989,1.5167e-06,0.421624,0.134585,-0.128659,0.426965,0.358269,0.0980457,
59.2253,0.802356,-0.966178,-0.809578,-1.29559,-1.02474,2.17722,0.734593,-0.174863,1.80962,-0.0167213,0.546342,0.254975,1.22035,1.74927,0.257159,-4.80718e-05,-0.0199432,5.85845e-06,-0.712148,-4.73449e-06,-0.705355,-8.50319e-05,-0.00392462,0.000121021,0.0234309,6.47022e-05,-0.000108191,-2.53148e-06,0.433023,0.134588,-0.140338,0.426962,0.34911,0.0980445,
59.2503,0.802356,-0.966178,-0.809578,-1.29559,-1.02474,2.17722,0.734593,-0.174863,1.80962,-0.0167213,0.546342,0.254975,1.22035,1.74927,0.257159,-4.80718e-05,-0.0199432,5.85845e-06,-0.712148,-4.73449e-06,-0.705355,-8.50319e-05,-0.00392462,0.000121021,0.0234309,6.47022e-05,-0.000108191,-2.53148e-06,0.433023,0.134588,-0.140338,0.426962,0.34911,0.0980445,
59.2753,0.832264,-0.966178,-0.813587,-1.29559,-1.06321,2.17722,0.654821,-0.174865,1.80963,-0.0167232,0.546012,0.254968,1.22034,1.74927,0.422269,-5.7921e-05,-0.0476413,9.90783e-07,-0.784848,-7.29719e-05,-1.13711,-5.16173e-05,-0.00237648,5.38578e-05,0.0120841,1.12376e-05,-0.000186159,4.13567e-06,0.447625,0.134589,-0.155109,0.426962,0.339123,0.0980447,
59.3003,0.869043,-0.966173,-0.820415,-1.29559,-1.10086,2.17725,0.565356,-0.174867,1.80961,-0.0167184,0.545149,0.254973,1.22037,1.74927,0.593736,3.87403e-06,-0.0921399,6.32357e-07,-0.830162,0.000124908,-1.5114,-5.7262e-05,-0.00172645,0.000100704,-0.00321938,1.38379e-05,0.000123638,1.51816e-06,0.463388,0.13458,-0.171623,0.426964,0.329387,0.0980463,
59.3253,0.869043,-0.966173,-0.820415,-1.29559,-1.10086,2.17725,0.565356,-0.174867,1.80961,-0.0167184,0.545149,0.254973,1.22037,1.74927,0.593736,3.87403e-06,-0.0921399,6.32357e-07,-0.830162,0.000124908,-1.5114,-5.7262e-05,-0.00172645,0.000100704,-0.00321938,1.38379e-05,0.000123638,1.51816e-06,0.463388,0.13458,-0.171623,0.426964,0.329387,0.0980463,
59.3503,0.913528,-0.966178,-0.831828,-1.29559,-1.13705,2.17722,0.469637,-0.174865,1.80943,-0.0167232,0.543072,0.254968,1.22037,1.74927,0.753451,-3.85863e-05,-0.155952,4.82322e-05,-0.830843,-9.26543e-05,-1.7661,-1.36689e-05,-0.00282292,3.21826e-05,-0.0188343,-1.85638e-05,0.000121048,5.01631e-08,0.479353,0.134591,-0.189139,0.426963,0.319982,0.0980453,
59.3753,0.913528,-0.966178,-0.831828,-1.29559,-1.13705,2.17722,0.469637,-0.174865,1.80943,-0.0167232,0.543072,0.254968,1.22037,1.74927,0.753451,-3.85863e-05,-0.155952,4.82322e-05,-0.830843,-9.26543e-05,-1.7661,-1.36689e-05,-0.00282292,3.21826e-05,-0.0188343,-1.85638e-05,0.000121048,5.01631e-08,0.479353,0.134591,-0.189139,0.426963,0.319982,0.0980453,
59.4003,0.96218,-0.966178,-0.846856,-1.29559,-1.16904,2.17722,0.372112,-0.174876,1.80341,-0.0167213,0.533111,0.254968,1.22039,1.74927,0.893141,-4.37945e-05,-0.227467,1.83954e-05,-0.800385,-8.90788e-05,-1.95227,-0.000148907,-0.0557996,7.1029e-05,-0.102945,-2.12033e-05,0.000174953,2.26033e-05,0.494368,0.134591,-0.206792,0.426966,0.311142,0.0980451,
59.4253,0.96218,-0.966178,-0.846856,-1.29559,-1.16904,2.17722,0.372112,-0.174876,1.80341,-0.0167213,0.533111,0.254968,1.22039,1.74927,0.893141,-4.37945e-05,-0.227467,1.83954e-05,-0.800385,-8.90788e-05,-1.95227,-0.000148907,-0.0557996,7.1029e-05,-0.102945,-2.12033e-05,0.000174953,2.26033e-05,0.494368,0.134591,-0.206792,0.426966,0.311142,0.0980451,
59.4503,1.01144,-0.966176,-0.863375,-1.29559,-1.19676,2.17723,0.279323,-0.174871,1.78836,-0.0167232,0.513041,0.254971,1.2204,1.74927,0.98973,-5.65409e-06,-0.286894,1.36393e-05,-0.747493,7.75193e-05,-2.03586,-4.94878e-05,-0.164143,4.12072e-05,-0.239427,1.38311e-05,0.000136787,-1.20345e-05,0.507121,0.134585,-0.223103,0.426965,0.302645,0.0980455,
59.4753,1.06011,-0.966176,-0.881444,-1.2956,-1.22078,2.17723,0.194244,-0.174871,1.77218,-0.0167232,0.488105,0.254973,1.22041,1.74927,1.02954,4.40304e-06,-0.331815,-7.77226e-06,-0.672782,1.26037e-05,-1.9941,-2.20655e-05,-0.235409,1.61636e-05,-0.357384,4.38523e-06,0.000189259,-1.31886e-05,0.51747,0.134585,-0.237474,0.426964,0.294215,0.0980451,
59.5003,1.06011,-0.966176,-0.881444,-1.2956,-1.22078,2.17723,0.194244,-0.174871,1.77218,-0.0167232,0.488105,0.254973,1.22041,1.74927,1.02954,4.40304e-06,-0.331815,-7.77226e-06,-0.672782,1.26037e-05,-1.9941,-2.20655e-05,-0.235409,1.61636e-05,-0.357384,4.38523e-06,0.000189259,-1.31886e-05,0.51747,0.134585,-0.237474,0.426964,0.294215,0.0980451,
59.5253,1.10533,-0.966178,-0.900375,-1.29559,-1.24145,2.17722,0.119565,-0.174867,1.75718,-0.0167184,0.462878,0.254964,1.22039,1.74927,1.04471,-1.2539e-05,-0.374945,2.95649e-05,-0.606446,-4.87511e-05,-1.91189,8.58864e-05,-0.280948,0.000103548,-0.446243,-8.7439e-05,2.39392e-06,-8.41751e-06,0.525269,0.134588,-0.249713,0.426963,0.285766,0.0980448,
59.5503,1.10533,-0.966178,-0.900375,-1.29559,-1.24145,2.17722,0.119565,-0.174867,1.75718,-0.0167184,0.462878,0.254964,1.22039,1.74927,1.04471,-1.2539e-05,-0.374945,2.95649e-05,-0.606446,-4.87511e-05,-1.91189,8.58864e-05,-0.280948,0.000103548,-0.446243,-8.7439e-05,2.39392e-06,-8.41751e-06,0.525269,0.134588,-0.249713,0.426963,0.285766,0.0980448,
59.5753,1.14515,-0.966176,-0.919832,-1.29559,-1.25901,2.17723,0.0582598,-0.174871,1.73198,-0.0167213,0.436639,0.254975,1.22039,1.74927,0.995389,8.38595e-06,-0.40039,1.87099e-05,-0.531626,-1.59657e-05,-1.72341,4.54792e-05,-0.39133,5.47193e-05,-0.499943,3.22417e-05,-3.034e-05,-1.68461e-05,0.530281,0.134587,-0.259277,0.426964,0.277301,0.0980453,
59.6003,1.14515,-0.966176,-0.919832,-1.29559,-1.25901,2.17723,0.0582598,-0.174871,1.73198,-0.0167213,0.436639,0.254975,1.22039,1.74927,0.995389,8.38595e-06,-0.40039,1.87099e-05,-0.531626,-1.59657e-05,-1.72341,4.54792e-05,-0.39133,5.47193e-05,-0.499943,3.22417e-05,-3.034e-05,-1.68461e-05,0.530281,0.134587,-0.259277,0.426964,0.277301,0.0980453,
59.6253,1.17874,-0.966176,-0.938517,-1.29559,-1.27512,2.17723,0.0144704,-0.174871,1.70137,-0.0167232,0.420679,0.254973,1.22038,1.74927,0.919791,1.80655e-07,-0.4146,1.19414e-05,-0.476649,-1.0163e-05,-1.46658,3.30983e-05,-0.516843,1.38125e-05,-0.453237,-3.65458e-06,-2.39187e-05,-2.49586e-05,0.532762,0.134587,-0.265035,0.426965,0.268962,0.0980454,
59.6503,1.20673,-0.966178,-0.956796,-1.29559,-1.28843,2.17722,-0.00950377,-0.174863,1.66376,-0.0167213,0.412487,0.254975,1.22036,1.74927,0.81834,-9.82873e-06,-0.41629,1.54803e-05,-0.4127,-8.97345e-05,-1.12914,0.000113739,-0.643292,1.79527e-05,-0.355268,4.76433e-05,-0.000225351,-1.59296e-05,0.532762,0.134587,-0.265035,0.426965,0.268962,0.0980454,
59.6753,1.20908,-0.966178,-0.95842,-1.29559,-1.28957,2.17722,-0.0104989,-0.174863,1.66021,-0.0167213,0.411865,0.254975,1.22035,1.74927,0.809628,-9.43558e-06,-0.416208,1.48611e-05,-0.4079,-6.91187e-05,-1.09413,0.000109189,-0.653731,1.72346e-05,-0.347406,4.57375e-05,-0.000284442,-1.52924e-05,0.53308,0.13459,-0.265918,0.426962,0.260633,0.0980444,
59.7003,1.22961,-0.966178,-0.974106,-1.29559,-1.29965,2.17722,-0.0127251,-0.174869,1.62496,-0.0167213,0.40749,0.254964,1.22034,1.74927,0.711529,-1.63354e-05,-0.409155,9.41464e-06,-0.355762,-2.73514e-05,-0.742787,2.83248e-05,-0.734268,2.37319e-05,-0.268307,-9.90622e-05,-0.000306344,-1.01669e-05,0.531605,0.134589,-0.262227,0.426964,0.254484,0.0980449,
59.7253,1.22961,-0.966178,-0.974106,-1.29559,-1.29965,2.17722,-0.0127251,-0.174869,1.62496,-0.0167213,0.40749,0.254964,1.22034,1.74927,0.711529,-1.63354e-05,-0.409155,9.41464e-06,-0.355762,-2.73514e-05,-0.742787,2.83248e-05,-0.734268,2.37319e-05,-0.268307,-9.90622e-05,-0.000306344,-1.01669e-05,0.531605,0.134589,-0.262227,0.426964,0.254484,0.0980449,
59.7503,1.25209,-0.966176,-0.989618,-1.29559,-1.30924,2.17723,-0.00773394,-0.174871,1.59332,-0.0167232,0.403945,0.254975,1.22032,1.74927,0.639169,1.38591e-05,-0.388511,8.21379e-06,-0.305163,0.000137822,-0.430794,-8.441e-06,-0.725456,1.38038e-05,-0.196873,8.12663e-06,-0.000447081,-6.48891e-06,0.529927,0.134584,-0.255437,0.426964,0.248688,0.0980455,
59.7753,1.25209,-0.966176,-0.989618,-1.29559,-1.30924,2.17723,-0.00773394,-0.174871,1.59332,-0.0167232,0.403945,0.254975,1.22032,1.74927,0.639169,1.38591e-05,-0.388511,8.21379e-06,-0.305163,0.000137822,-0.430794,-8.441e-06,-0.725456,1.38038e-05,-0.196873,8.12663e-06,-0.000447081,-6.48891e-06,0.529927,0.134584,-0.255437,0.426964,0.248688,0.0980455,
59.8003,1.27466,-0.966178,-1.00365,-1.29559,-1.31871,2.17721,0.00241046,-0.174865,1.56154,-0.0167261,0.403835,0.254971,1.22029,1.74927,0.599246,-3.10399e-06,-0.366375,1.06108e-05,-0.275113,-0.000121598,-0.188083,1.80729e-05,-0.73323,-2.29163e-05,-0.126566,-7.61982e-06,-0.000485762,-6.59819e-06,0.528128,0.134593,-0.246554,0.426962,0.243617,0.0980444,
59.8253,1.27466,-0.966178,-1.00365,-1.29559,-1.31871,2.17721,0.00241046,-0.174865,1.56154,-0.0167261,0.403835,0.254971,1.22029,1.74927,0.599246,-3.10399e-06,-0.366375,1.06108e-05,-0.275113,-0.000121598,-0.188083,1.80729e-05,-0.73323,-2.29163e-05,-0.126566,-7.61982e-06,-0.000485762,-6.59819e-06,0.528128,0.134593,-0.246554,0.426962,0.243617,0.0980444,
