TIME,R-JOINT-P1,L-JOINT-P1,R-JOINT-P2,L-JOINT-P2,R-JOINT-P3,L-JOINT-P3,R-JOINT-P4,L-JOINT-P4,R-JOINT-P5,L-JOINT-P5,R-JOINT-P6,L-JOINT-P6,R-JOINT-P7,L-JOINT-P7,R-JOINT-V1,L-JOINT-V1,R-JOINT-V2,L-JOINT-V2,R-JOINT-V3,L-JOINT-V3,R-JOINT-V4,L-JOINT-V4,R-JOINT-V5,L-JOINT-V5,R-JOINT-V6,L-JOINT-V6,R-JOINT-V7,L-JOINT-V7,R-CART1,L-CART1,R-CART2,L-CART2,R-CART3,L-CART3,
56.2503,0.91845,-0.966159,-1.37516,-1.29559,-2.1608,2.17731,0.0639576,-0.174869,-4.9143,-0.0167261,0.179754,0.254966,1.69372,1.74927,0.000326822,-7.62073e-05,-1.59767e-05,2.63697e-05,0.000869519,7.20349e-06,-9.26714e-05,-9.81118e-06,0.121555,-5.0918e-06,0.000676295,-4.52337e-05,-4.17859e-05,3.96567e-05,0.117158,0.134555,-0.36064,0.42697,0.0949834,0.0980516,
56.2753,0.91845,-0.966159,-1.37516,-1.29559,-2.1608,2.17731,0.0639576,-0.174869,-4.9143,-0.0167261,0.179754,0.254966,1.69372,1.74927,0.000326822,-7.62073e-05,-1.59767e-05,2.63697e-05,0.000869519,7.20349e-06,-9.26714e-05,-9.81118e-06,0.121555,-5.0918e-06,0.000676295,-4.52337e-05,-4.17859e-05,3.96567e-05,0.117158,0.134555,-0.36064,0.42697,0.0949834,0.0980516,
56.3003,0.91845,-0.966156,-1.37516,-1.29559,-2.16081,2.17731,0.0639624,-0.174871,-4.9143,-0.0167261,0.179758,0.254968,1.69372,1.74927,0.000231379,4.61045e-06,-9.65369e-06,2.61679e-05,0.000450055,4.84303e-05,-3.25494e-05,-1.756e-05,0.0775848,-9.00185e-06,0.000463587,-1.08057e-05,2.61581e-06,5.09023e-05,0.117155,0.134553,-0.360638,0.426971,0.0949835,0.0980521,
56.3253,0.91845,-0.966156,-1.37516,-1.29559,-2.16081,2.17731,0.0639624,-0.174871,-4.9143,-0.0167261,0.179758,0.254968,1.69372,1.74927,0.000231379,4.61045e-06,-9.65369e-06,2.61679e-05,0.000450055,4.84303e-05,-3.25494e-05,-1.756e-05,0.0775848,-9.00185e-06,0.000463587,-1.08057e-05,2.61581e-06,5.09023e-05,0.117155,0.134553,-0.360638,0.426971,0.0949835,0.0980521,
56.3503,0.91845,-0.966159,-1.37516,-1.29559,-2.16081,2.17731,0.0639624,-0.174873,-4.9143,-0.0167261,0.179756,0.254968,1.69372,1.74927,0.0001534,-6.5746e-06,-8.53216e-06,7.16458e-06,0.000287464,5.3235e-05,-9.83488e-06,-3.04709e-05,0.0495147,5.00124e-06,0.000288879,-2.49807e-06,3.33819e-05,1.44429e-05,0.117155,0.134553,-0.360638,0.42697,0.0949836,0.0980515,
56.3753,0.918446,-0.966159,-1.37516,-1.2956,-2.16081,2.17731,0.0639586,-0.174871,-4.9143,-0.0167261,0.179756,0.254966,1.69372,1.74927,8.01087e-05,3.70635e-06,-5.44556e-06,-2.62287e-05,0.000189519,-3.0876e-06,-4.63502e-05,-6.08654e-06,0.0316077,-3.02641e-06,0.000179928,-1.7057e-05,-2.18883e-05,7.05173e-06,0.117154,0.134554,-0.360641,0.426969,0.0949843,0.098051,
56.4003,0.918446,-0.966159,-1.37516,-1.2956,-2.16081,2.17731,0.0639586,-0.174871,-4.9143,-0.0167261,0.179756,0.254966,1.69372,1.74927,8.01087e-05,3.70635e-06,-5.44556e-06,-2.62287e-05,0.000189519,-3.0876e-06,-4.63502e-05,-6.08654e-06,0.0316077,-3.02641e-06,0.000179928,-1.7057e-05,-2.18883e-05,7.05173e-06,0.117154,0.134554,-0.360641,0.426969,0.0949843,0.098051,
56.4253,0.91845,-0.966159,-1.37516,-1.29559,-2.16081,2.17731,0.0639595,-0.174871,-4.9143,-0.0167309,0.179758,0.254968,1.69372,1.74927,9.20472e-05,8.10858e-06,-3.47557e-06,2.36352e-06,0.000119444,6.3535e-05,-4.19011e-05,-1.3928e-05,0.020176,-4.84897e-05,0.00013842,7.32487e-06,-2.96172e-05,2.62672e-05,0.117156,0.134553,-0.360639,0.42697,0.0949834,0.0980514,
56.4503,0.91845,-0.966159,-1.37516,-1.29559,-2.16081,2.17731,0.0639595,-0.174871,-4.9143,-0.0167309,0.179758,0.254968,1.69372,1.74927,9.20472e-05,8.10858e-06,-3.47557e-06,2.36352e-06,0.000119444,6.3535e-05,-4.19011e-05,-1.3928e-05,0.020176,-4.84897e-05,0.00013842,7.32487e-06,-2.96172e-05,2.62672e-05,0.117156,0.134553,-0.360639,0.42697,0.0949834,0.0980514,
56.4753,0.91845,-0.966156,-1.37516,-1.29559,-2.16082,2.17731,0.0639614,-0.174871,-4.9143,-0.0167261,0.179758,0.254968,1.69372,1.74927,5.78781e-05,1.38368e-05,-3.96556e-05,4.62801e-06,2.47275e-05,1.80899e-05,3.31683e-06,-6.95187e-06,0.0128704,4.8266e-06,0.000100465,-2.24729e-06,1.60075e-06,-5.40277e-06,0.117154,0.134554,-0.360639,0.426971,0.0949835,0.0980521,
56.5003,0.91845,-0.966156,-1.37516,-1.29559,-2.16082,2.17731,0.0639614,-0.174871,-4.9143,-0.0167261,0.179758,0.254968,1.69372,1.74927,5.78781e-05,1.38368e-05,-3.96556e-05,4.62801e-06,2.47275e-05,1.80899e-05,3.31683e-06,-6.95187e-06,0.0128704,4.8266e-06,0.000100465,-2.24729e-06,1.60075e-06,-5.40277e-06,0.117154,0.134554,-0.360639,0.426971,0.0949835,0.0980521,
56.5253,0.91845,-0.966159,-1.37516,-1.29559,-2.16082,2.17731,0.0639624,-0.174871,-4.9143,-0.0167261,0.179754,0.254968,1.69372,1.74927,4.83093e-05,-1.0105e-05,-2.00719e-05,1.84356e-05,4.80623e-06,-1.36076e-05,1.55925e-05,-8.42015e-07,0.00821187,3.08053e-06,2.50971e-05,9.69821e-06,-3.88067e-05,-1.62683e-05,0.117154,0.134555,-0.360638,0.42697,0.0949836,0.0980516,
56.5503,0.91845,-0.966159,-1.37516,-1.29559,-2.16082,2.17731,0.0639624,-0.174871,-4.9143,-0.0167261,0.179754,0.254968,1.69372,1.74927,4.83093e-05,-1.0105e-05,-2.00719e-05,1.84356e-05,4.80623e-06,-1.36076e-05,1.55925e-05,-8.42015e-07,0.00821187,3.08053e-06,2.50971e-05,9.69821e-06,-3.88067e-05,-1.62683e-05,0.117154,0.134555,-0.360638,0.42697,0.0949836,0.0980516,
56.5753,0.91845,-0.966156,-1.37516,-1.29559,-2.16082,2.17731,0.0639643,-0.174871,-4.9143,-0.016729,0.179754,0.254968,1.69372,1.74927,2.38426e-05,1.66112e-05,-6.73998e-06,4.84029e-07,-4.53359e-06,1.76076e-05,2.30919e-05,-6.03369e-06,0.00504184,4.27153e-06,1.0571e-05,-1.5759e-06,6.47563e-06,8.47828e-06,0.117154,0.134553,-0.360638,0.426971,0.0949837,0.0980521,
56.6003,0.91845,-0.966159,-1.37516,-1.2956,-2.16082,2.17731,0.0639624,-0.174871,-4.9143,-0.0167309,0.179756,0.254968,1.69372,1.74927,2.16669e-05,-1.25756e-05,-5.45677e-06,-1.3407e-05,-3.1597e-06,9.06479e-06,-2.59029e-07,-5.43643e-06,0.00308183,-2.49793e-05,2.17203e-05,2.66224e-06,-5.20717e-06,-1.83372e-06,0.117154,0.134554,-0.360638,0.42697,0.0949836,0.0980513,
56.6253,0.91845,-0.966159,-1.37516,-1.2956,-2.16082,2.17731,0.0639624,-0.174871,-4.9143,-0.0167309,0.179756,0.254968,1.69372,1.74927,2.16669e-05,-1.25756e-05,-5.45677e-06,-1.3407e-05,-3.1597e-06,9.06479e-06,-2.59029e-07,-5.43643e-06,0.00308183,-2.49793e-05,2.17203e-05,2.66224e-06,-5.20717e-06,-1.83372e-06,0.117154,0.134553,-0.360638,0.426969,0.0949836,0.0980511,
56.6503,0.91845,-0.966159,-1.37516,-1.29559,-2.16082,2.17731,0.0639614,-0.174871,-4.9143,-0.016729,0.179756,0.254968,1.69372,1.74927,2.07581e-05,-7.23022e-06,2.31985e-05,2.02347e-05,-8.51609e-07,-4.73301e-05,-1.03077e-05,-5.64588e-06,0.0020467,1.33415e-07,-5.81035e-06,1.12677e-05,2.47361e-05,-5.31077e-05,0.117155,0.134554,-0.360639,0.42697,0.0949839,0.0980513,
56.6753,0.91845,-0.966159,-1.37516,-1.29559,-2.16082,2.17731,0.0639614,-0.174871,-4.9143,-0.016729,0.179756,0.254968,1.69372,1.74927,2.07581e-05,-7.23022e-06,2.31985e-05,2.02347e-05,-8.51609e-07,-4.73301e-05,-1.03077e-05,-5.64588e-06,0.0020467,1.33415e-07,-5.81035e-06,1.12677e-05,2.47361e-05,-5.31077e-05,0.117155,0.134554,-0.360639,0.42697,0.0949839,0.0980513,
56.7003,0.91845,-0.966159,-1.37516,-1.29559,-2.16082,2.17731,0.0639624,-0.174873,-4.9143,-0.0167261,0.179756,0.254968,1.69372,1.74927,1.36975e-05,-4.61461e-06,-2.67235e-06,3.78179e-06,1.66379e-06,-3.34809e-05,-1.799e-06,-1.78024e-05,0.00129797,5.60026e-05,-2.30663e-05,1.34743e-05,2.53915e-05,-3.77246e-05,0.117154,0.134554,-0.360638,0.42697,0.0949836,0.0980514,
56.7253,0.91845,-0.966159,-1.37516,-1.29559,-2.16082,2.17731,0.0639624,-0.174873,-4.9143,-0.0167261,0.179756,0.254968,1.69372,1.74927,1.36975e-05,-4.61461e-06,-2.67235e-06,3.78179e-06,1.66379e-06,-3.34809e-05,-1.799e-06,-1.78024e-05,0.00129797,5.60026e-05,-2.30663e-05,1.34743e-05,2.53915e-05,-3.77246e-05,0.117154,0.134554,-0.360638,0.42697,0.0949836,0.0980514,
56.7503,0.91845,-0.966159,-1.37516,-1.29559,-2.16082,2.17731,0.0639614,-0.174869,-4.9143,-0.0167261,0.179758,0.254966,1.69372,1.74927,8.80821e-06,-2.94523e-06,-9.08984e-06,2.07651e-05,1.0619e-06,2.09705e-05,-4.07206e-06,2.35672e-05,0.000839421,6.59306e-05,-6.72824e-06,-4.43503e-06,8.312e-06,-1.20473e-05,0.117154,0.134553,-0.360639,0.426969,0.0949835,0.0980513,
56.7753,0.91845,-0.966159,-1.37516,-1.29559,-2.16082,2.17731,0.0639614,-0.174869,-4.9143,-0.0167261,0.179758,0.254966,1.69372,1.74927,8.80821e-06,-2.94523e-06,-9.08984e-06,2.07651e-05,1.0619e-06,2.09705e-05,-4.07206e-06,2.35672e-05,0.000839421,6.59306e-05,-6.72824e-06,-4.43503e-06,8.312e-06,-1.20473e-05,0.117154,0.134553,-0.360639,0.426969,0.0949835,0.0980513,
56.8003,0.918448,-0.966159,-1.37516,-1.29559,-2.16082,2.17731,0.0639624,-0.174871,-4.9143,-0.0167261,0.179756,0.254968,1.69372,1.74927,-1.04038e-05,-3.23149e-06,-5.8015e-06,2.93121e-05,-2.70639e-05,2.04694e-06,3.92457e-06,-3.31988e-07,0.000521692,2.96885e-05,-2.88622e-05,1.62082e-05,1.9446e-05,-1.29078e-05,0.117153,0.134554,-0.360639,0.42697,0.094984,0.0980513,
56.8253,0.91845,-0.966159,-1.37516,-1.29559,-2.16082,2.17731,0.0639614,-0.174871,-4.9143,-0.016729,0.179756,0.254968,1.69372,1.74927,8.78581e-06,-2.06246e-06,-4.63708e-06,3.59151e-05,8.21506e-06,2.55452e-05,-9.88348e-06,-1.7344e-05,0.000321533,4.30691e-06,2.55205e-07,1.01541e-05,4.05638e-06,-3.35943e-05,0.117154,0.134553,-0.360639,0.42697,0.0949836,0.0980514,
56.8503,0.91845,-0.966159,-1.37516,-1.29559,-2.16082,2.17731,0.0639614,-0.174871,-4.9143,-0.016729,0.179756,0.254968,1.69372,1.74927,8.78581e-06,-2.06246e-06,-4.63708e-06,3.59151e-05,8.21506e-06,2.55452e-05,-9.88348e-06,-1.7344e-05,0.000321533,4.30691e-06,2.55205e-07,1.01541e-05,4.05638e-06,-3.35943e-05,0.117154,0.134553,-0.360639,0.42697,0.0949836,0.0980514,
56.8753,0.91845,-0.966159,-1.37516,-1.29559,-2.16082,2.17731,0.0639614,-0.174869,-4.9143,-0.0167261,0.179758,0.254968,1.69372,1.74927,1.51189e-05,-1.31634e-06,3.43225e-06,2.44967e-05,5.24318e-06,1.16222e-05,-6.94773e-06,1.46991e-05,0.000207821,3.63054e-05,3.17812e-05,5.01921e-06,-1.73202e-05,-4.20048e-05,0.117154,0.134553,-0.360639,0.426969,0.0949835,0.0980513,
56.9003,0.91845,-0.966159,-1.37516,-1.29559,-2.16082,2.17731,0.0639614,-0.174869,-4.9143,-0.0167261,0.179758,0.254968,1.69372,1.74927,1.51189e-05,-1.31634e-06,3.43225e-06,2.44967e-05,5.24318e-06,1.16222e-05,-6.94773e-06,1.46991e-05,0.000207821,3.63054e-05,3.17812e-05,5.01921e-06,-1.73202e-05,-4.20048e-05,0.117154,0.134553,-0.360639,0.426969,0.0949835,0.0980513,
56.9253,0.91845,-0.966159,-1.37516,-1.2956,-2.16082,2.17731,0.0639614,-0.174871,-4.9143,-0.0167261,0.179756,0.254968,1.69372,1.74927,9.52944e-06,-8.40142e-07,-1.20587e-05,-1.59178e-06,5.08169e-06,1.46736e-05,5.29047e-06,-8.65949e-06,0.000146489,2.22716e-05,1.48132e-05,5.71695e-06,-9.55172e-06,-2.22787e-05,0.117154,0.134553,-0.360639,0.426969,0.0949836,0.0980511,
56.9503,0.91845,-0.966159,-1.37516,-1.2956,-2.16082,2.17731,0.0639614,-0.174871,-4.9143,-0.0167261,0.179756,0.254968,1.69372,1.74927,9.52944e-06,-8.40142e-07,-1.20587e-05,-1.59178e-06,5.08169e-06,1.46736e-05,5.29047e-06,-8.65949e-06,0.000146489,2.22716e-05,1.48132e-05,5.71695e-06,-9.55172e-06,-2.22787e-05,0.117154,0.134553,-0.360639,0.426969,0.0949836,0.0980511,
56.9753,0.918448,-0.966159,-1.37516,-1.2956,-2.16082,2.17731,0.0639643,-0.174873,-4.9143,-0.016729,0.179756,0.254968,1.69372,1.74927,-1.09598e-05,-5.36212e-07,-3.00145e-05,1.35737e-06,4.47762e-06,-2.52908e-05,3.08861e-05,-3.37787e-05,0.000103583,-2.01531e-05,2.51534e-06,1.11748e-05,-2.87065e-06,-1.95513e-05,0.117154,0.134554,-0.360638,0.42697,0.094984,0.0980511,
57.0003,0.91845,-0.966159,-1.37516,-1.29559,-2.16082,2.17731,0.0639614,-0.174871,-4.9143,-0.0167261,0.179758,0.254968,1.69372,1.74927,9.5947e-06,-3.42232e-07,-1.2417e-05,4.65618e-05,4.59297e-06,-1.28585e-05,-3.27403e-06,8.32725e-06,5.70591e-05,-2.06756e-06,-2.06197e-06,-7.16626e-06,7.55067e-06,1.02889e-05,0.117154,0.134555,-0.360639,0.42697,0.0949835,0.0980516,
57.0253,0.91845,-0.966159,-1.37516,-1.29559,-2.16082,2.17731,0.0639614,-0.174871,-4.9143,-0.0167261,0.179758,0.254968,1.69372,1.74927,9.5947e-06,-3.42232e-07,-1.2417e-05,4.65618e-05,4.59297e-06,-1.28585e-05,-3.27403e-06,8.32725e-06,5.70591e-05,-2.06756e-06,-2.06197e-06,-7.16626e-06,7.55067e-06,1.02889e-05,0.117154,0.134555,-0.360639,0.42697,0.0949835,0.0980516,
57.0503,0.91845,-0.966159,-1.37516,-1.29559,-2.16082,2.17731,0.0639614,-0.174871,-4.9143,-0.0167261,0.179756,0.254966,1.69372,1.74927,-6.46808e-06,-2.09689e-07,-7.3284e-06,1.59709e-05,2.81416e-06,7.8136e-06,-1.86162e-05,1.16254e-05,4.9385e-05,-7.49306e-06,-2.91118e-05,-1.17889e-05,-9.9009e-06,6.03531e-05,0.117154,0.134554,-0.360639,0.42697,0.0949836,0.0980514,
57.0753,0.91845,-0.966159,-1.37516,-1.29559,-2.16082,2.17731,0.0639614,-0.174871,-4.9143,-0.0167261,0.179756,0.254966,1.69372,1.74927,-6.46808e-06,-2.09689e-07,-7.3284e-06,1.59709e-05,2.81416e-06,7.8136e-06,-1.86162e-05,1.16254e-05,4.9385e-05,-7.49306e-06,-2.91118e-05,-1.17889e-05,-9.9009e-06,6.03531e-05,0.117154,0.134554,-0.360639,0.42697,0.0949836,0.0980514,
57.1003,0.91845,-0.966159,-1.37516,-1.29559,-2.16082,2.17731,0.0639624,-0.174871,-4.9143,-0.0167261,0.179758,0.254966,1.69372,1.74927,1.96489e-05,-1.45216e-07,2.38127e-05,2.46722e-05,1.9489e-06,4.78815e-05,-3.62604e-06,2.29577e-05,2.68464e-05,3.25637e-05,-4.35226e-06,-9.66494e-06,-4.13297e-05,4.73556e-05,0.117155,0.134553,-0.360639,0.42697,0.0949839,0.0980514,
57.1253,0.91845,-0.966159,-1.37516,-1.29559,-2.16082,2.17731,0.0639624,-0.174871,-4.9143,-0.0167261,0.179758,0.254966,1.69372,1.74927,1.96489e-05,-1.45216e-07,2.38127e-05,2.46722e-05,1.9489e-06,4.78815e-05,-3.62604e-06,2.29577e-05,2.68464e-05,3.25637e-05,-4.35226e-06,-9.66494e-06,-4.13297e-05,4.73556e-05,0.117155,0.134553,-0.360639,0.42697,0.0949839,0.0980514,
57.1503,0.918448,-0.966159,-1.37516,-1.29559,-2.16082,2.17731,0.0639624,-0.174871,-4.9143,-0.0167261,0.179758,0.254966,1.69372,1.74927,-1.86186e-06,-9.26829e-08,8.07011e-07,7.54386e-06,1.24386e-06,4.6491e-05,-2.70943e-07,2.25993e-05,1.49004e-05,1.99962e-06,-5.80237e-06,-2.35985e-05,-1.90755e-05,5.33947e-05,0.117154,0.134553,-0.360639,0.42697,0.094984,0.0980514,
57.1753,0.918448,-0.966159,-1.37516,-1.29559,-2.16082,2.17731,0.0639595,-0.174871,-4.9143,-0.016729,0.179756,0.254968,1.69372,1.74927,-1.04024e-05,-5.91539e-08,-1.49831e-07,-8.30213e-06,2.67752e-05,-1.86564e-05,-2.18375e-05,1.18148e-05,6.75398e-06,-2.34803e-05,-2.70812e-05,-3.75865e-06,-1.77947e-05,4.1354e-05,0.117154,0.134554,-0.36064,0.42697,0.0949839,0.0980513,
57.2003,0.918448,-0.966159,-1.37516,-1.29559,-2.16082,2.17731,0.0639595,-0.174871,-4.9143,-0.016729,0.179756,0.254968,1.69372,1.74927,-1.04024e-05,-5.91539e-08,-1.49831e-07,-8.30213e-06,2.67752e-05,-1.86564e-05,-2.18375e-05,1.18148e-05,6.75398e-06,-2.34803e-05,-2.70812e-05,-3.75865e-06,-1.77947e-05,4.1354e-05,0.117154,0.134554,-0.36064,0.42697,0.0949839,0.0980513,
57.2253,0.91845,-0.966159,-1.37516,-1.29559,-2.16082,2.17731,0.0639614,-0.174871,-4.9143,-0.0167261,0.179758,0.254966,1.69372,1.74927,1.55575e-06,-3.77543e-08,2.00952e-06,2.72982e-06,1.7089e-05,-7.47772e-06,3.61616e-06,1.40364e-05,-3.02594e-05,-5.74906e-06,1.18355e-05,-1.29826e-05,-6.23182e-07,6.06418e-06,0.117154,0.134555,-0.360639,0.42697,0.0949835,0.0980517,
57.2503,0.91845,-0.966159,-1.37516,-1.29559,-2.16082,2.17731,0.0639614,-0.174871,-4.9143,-0.0167261,0.179758,0.254966,1.69372,1.74927,1.55575e-06,-3.77543e-08,2.00952e-06,2.72982e-06,1.7089e-05,-7.47772e-06,3.61616e-06,1.40364e-05,-3.02594e-05,-5.74906e-06,1.18355e-05,-1.29826e-05,-6.23182e-07,6.06418e-06,0.117154,0.134555,-0.360639,0.42697,0.0949835,0.0980517,
57.2753,0.918448,-0.966159,-1.37516,-1.29559,-2.16082,2.17731,0.0639643,-0.174871,-4.9143,-0.0167261,0.179758,0.254966,1.69372,1.74927,-2.99962e-05,-2.40963e-08,6.2845e-06,2.5299e-06,1.09069e-05,-4.77258e-06,4.07975e-05,-8.2702e-07,9.77095e-06,1.28958e-05,5.59914e-06,-3.4302e-06,-1.43924e-06,4.07667e-06,0.117154,0.134555,-0.360638,0.42697,0.094984,0.0980517,
57.3003,0.918448,-0.966159,-1.37516,-1.29559,-2.16082,2.17731,0.0639643,-0.174871,-4.9143,-0.0167261,0.179758,0.254966,1.69372,1.74927,-2.99962e-05,-2.40963e-08,6.2845e-06,2.5299e-06,1.09069e-05,-4.77258e-06,4.07975e-05,-8.2702e-07,9.77095e-06,1.28958e-05,5.59914e-06,-3.4302e-06,-1.43924e-06,4.07667e-06,0.117154,0.134555,-0.360638,0.42697,0.094984,0.0980517,
57.3253,0.91845,-0.966159,-1.37516,-1.29559,-2.16082,2.17731,0.0639614,-0.174873,-4.9143,-0.0167261,0.179759,0.254966,1.69372,1.74927,-1.66158e-05,-1.53792e-08,-8.96364e-07,-1.56053e-05,6.96119e-06,-3.08144e-06,4.90624e-06,-1.68762e-05,-4.22449e-06,1.61263e-06,1.55266e-05,-4.30568e-06,-4.29151e-06,1.50616e-05,0.117154,0.134554,-0.360639,0.42697,0.0949835,0.0980515,
57.3503,0.918448,-0.966159,-1.37516,-1.29559,-2.16082,2.17731,0.0639614,-0.174873,-4.9143,-0.0167261,0.179758,0.254968,1.69372,1.74927,-1.2434e-05,-9.81561e-09,-5.72095e-07,-8.73249e-06,4.44291e-06,-1.04164e-06,3.33903e-06,-9.60059e-06,-7.08418e-06,-1.13745e-05,-1.27557e-05,1.84118e-05,-4.28462e-05,-3.98639e-05,0.117154,0.134554,-0.360639,0.42697,0.0949839,0.0980514,
57.3753,0.918448,-0.966159,-1.37516,-1.29559,-2.16082,2.17731,0.0639614,-0.174873,-4.9143,-0.0167261,0.179758,0.254968,1.69372,1.74927,-1.2434e-05,-9.81561e-09,-5.72095e-07,-8.73249e-06,4.44291e-06,-1.04164e-06,3.33903e-06,-9.60059e-06,-7.08418e-06,-1.13745e-05,-1.27557e-05,1.84118e-05,-4.28462e-05,-3.98639e-05,0.117154,0.134554,-0.360639,0.42697,0.0949839,0.0980514,
57.4003,0.91845,-0.966159,-1.37516,-1.29559,-2.16082,2.17731,0.0639624,-0.174871,-4.9143,-0.0167261,0.179758,0.254968,1.69372,1.74927,1.43204e-05,-6.26471e-09,-3.65133e-07,-1.51512e-05,5.33416e-06,-6.64814e-07,1.28522e-05,1.15571e-05,8.22721e-06,-9.54667e-06,-1.60977e-06,1.13324e-05,-3.10537e-05,-4.01597e-05,0.117154,0.134554,-0.360638,0.42697,0.0949835,0.0980513,
57.4253,0.91845,-0.966159,-1.37516,-1.29559,-2.16082,2.17731,0.0639624,-0.174871,-4.9143,-0.0167261,0.179758,0.254968,1.69372,1.74927,1.43204e-05,-6.26471e-09,-3.65133e-07,-1.51512e-05,5.33416e-06,-6.64814e-07,1.28522e-05,1.15571e-05,8.22721e-06,-9.54667e-06,-1.60977e-06,1.13324e-05,-3.10537e-05,-4.01597e-05,0.117154,0.134554,-0.360638,0.42697,0.0949835,0.0980513,
57.4503,0.91845,-0.966159,-1.37516,-1.29559,-2.16082,2.17731,0.0639595,-0.174869,-4.9143,-0.0167309,0.179758,0.254968,1.69372,1.74927,1.00154e-05,-1.03281e-05,-1.05571e-05,2.08573e-05,3.40447e-06,4.30949e-06,-1.79577e-05,3.12434e-05,1.54457e-05,-6.85458e-05,1.16111e-05,1.7504e-05,-1.36314e-05,-2.50942e-05,0.117154,0.134555,-0.360639,0.42697,0.0949835,0.0980516,
57.4753,0.91845,-0.966159,-1.37516,-1.29559,-2.16082,2.17731,0.0639595,-0.174869,-4.9143,-0.0167309,0.179758,0.254968,1.69372,1.74927,1.00154e-05,-1.03281e-05,-1.05571e-05,2.08573e-05,3.40447e-06,4.30949e-06,-1.79577e-05,3.12434e-05,1.54457e-05,-6.85458e-05,1.16111e-05,1.7504e-05,-1.36314e-05,-2.50942e-05,0.117154,0.134555,-0.360639,0.42697,0.0949835,0.0980516,
57.5003,0.91845,-0.966159,-1.37516,-1.2956,-2.16082,2.17731,0.0639614,-0.174871,-4.9143,-0.016729,0.179758,0.254966,1.69372,1.74927,7.07329e-06,-6.59179e-06,1.09551e-06,2.16269e-05,1.29521e-06,1.27581e-05,-2.80429e-06,5.08853e-06,6.56966e-06,-8.46687e-06,1.16017e-05,2.8059e-06,2.6291e-05,-3.65861e-05,0.117154,0.134554,-0.360639,0.426969,0.0949835,0.0980511,
57.5253,0.91845,-0.966159,-1.37516,-1.29559,-2.16082,2.17731,0.0639614,-0.174871,-4.9143,-0.0167232,0.179756,0.254966,1.69372,1.74927,1.47634e-05,-4.20714e-06,6.99194e-07,1.78687e-05,8.26654e-07,4.32675e-06,-4.5927e-06,-5.80578e-06,-1.82148e-05,5.40669e-05,-9.99534e-06,5.27978e-06,2.70788e-05,-4.49929e-05,0.117154,0.134554,-0.360639,0.42697,0.0949836,0.0980514,
57.5503,0.91845,-0.966159,-1.37516,-1.2956,-2.16082,2.17731,0.0639614,-0.174871,-4.9143,-0.0167261,0.179758,0.254966,1.69372,1.74927,1.41728e-05,-4.03886e-06,2.86134e-05,-2.63845e-06,7.93587e-07,4.15368e-06,-4.40899e-06,-5.57355e-06,-1.74862e-05,2.37984e-05,9.17813e-06,5.06859e-06,1.55174e-05,-4.31932e-05,0.117155,0.134554,-0.360639,0.426969,0.0949839,0.0980511,
57.5753,0.91845,-0.966159,-1.37516,-1.29559,-2.16082,2.17731,0.0639614,-0.174871,-4.9143,-0.016729,0.179758,0.254968,1.69372,1.74927,1.38852e-05,-2.68516e-06,-1.2698e-06,9.60818e-06,5.27603e-07,2.7615e-06,-1.70024e-06,-2.34544e-06,-3.06434e-06,-1.87699e-05,2.34912e-06,1.95861e-05,1.76258e-05,-6.59907e-06,0.117154,0.134554,-0.360639,0.42697,0.0949835,0.0980513,
57.6003,0.91845,-0.966159,-1.37516,-1.29559,-2.16082,2.17731,0.0639614,-0.174871,-4.9143,-0.016729,0.179758,0.254968,1.69372,1.74927,1.38852e-05,-2.68516e-06,-1.2698e-06,9.60818e-06,5.27603e-07,2.7615e-06,-1.70024e-06,-2.34544e-06,-3.06434e-06,-1.87699e-05,2.34912e-06,1.95861e-05,1.76258e-05,-6.59907e-06,0.117154,0.134554,-0.360639,0.42697,0.0949835,0.0980513,
57.6253,0.918448,-0.966159,-1.37516,-1.29559,-2.16082,2.17731,0.0639624,-0.174871,-4.9143,-0.0167261,0.179758,0.254966,1.69372,1.74927,4.41424e-08,-1.71378e-06,-8.10439e-07,2.37236e-06,3.36737e-07,-1.17992e-05,5.16922e-06,-6.47531e-06,-2.89832e-07,4.12924e-05,-8.62058e-06,-1.39812e-05,1.15984e-05,-3.07118e-05,0.117154,0.134554,-0.360639,0.42697,0.094984,0.0980514,
57.6503,0.918448,-0.966159,-1.37516,-1.29559,-2.16082,2.17731,0.0639624,-0.174871,-4.9143,-0.0167261,0.179758,0.254966,1.69372,1.74927,4.41424e-08,-1.71378e-06,-8.10439e-07,2.37236e-06,3.36737e-07,-1.17992e-05,5.16922e-06,-6.47531e-06,-2.89832e-07,4.12924e-05,-8.62058e-06,-1.39812e-05,1.15984e-05,-3.07118e-05,0.117154,0.134554,-0.360639,0.42697,0.094984,0.0980514,
57.6753,0.91845,-0.966159,-1.37516,-1.29559,-2.16082,2.17731,0.0639624,-0.174869,-4.9143,-0.016729,0.179758,0.254966,1.69372,1.74927,8.93475e-07,-1.0938e-06,-1.35871e-05,3.42401e-06,2.14919e-07,-7.5307e-06,1.98525e-05,1.46601e-05,-1.2973e-05,-1.05515e-07,-1.06924e-06,-1.46254e-05,-1.17034e-06,-2.23326e-05,0.117154,0.134554,-0.360638,0.426969,0.0949835,0.0980513,
