TIME,R-JOINT-P1,L-JOINT-P1,R-JOINT-P2,L-JOINT-P2,R-JOINT-P3,L-JOINT-P3,R-JOINT-P4,L-JOINT-P4,R-JOINT-P5,L-JOINT-P5,R-JOINT-P6,L-JOINT-P6,R-JOINT-P7,L-JOINT-P7,R-JOINT-V1,L-JOINT-V1,R-JOINT-V2,L-JOINT-V2,R-JOINT-V3,L-JOINT-V3,R-JOINT-V4,L-JOINT-V4,R-JOINT-V5,L-JOINT-V5,R-JOINT-V6,L-JOINT-V6,R-JOINT-V7,L-JOINT-V7,R-CART1,L-CART1,R-CART2,L-CART2,R-CART3,L-CART3,
0.750005,0.904396,-0.966171,-1.47001,-1.29559,-2.21444,2.17722,0.0339721,-0.174869,1.3855,-0.0167213,0.254139,0.254971,1.36208,1.74927,2.87566e-05,-1.07459e-05,-1.62523e-06,-1.96579e-06,-1.22735e-05,1.20294e-05,1.40852e-05,8.01539e-06,-3.67664e-06,-7.13675e-06,1.05198e-06,-1.44632e-05,3.23626e-06,1.94174e-06,0.0768935,0.13459,-0.35046,0.426965,0.0863409,0.0980464,
0.775005,0.904395,-0.966171,-1.47001,-1.29559,-2.21444,2.17722,0.0339702,-0.174869,1.3855,-0.0167232,0.254139,0.254968,1.36208,1.74927,1.29202e-05,-9.73846e-06,3.39734e-06,-1.23373e-05,-2.63998e-05,-3.18331e-06,-8.27226e-06,8.40596e-06,5.82932e-06,-2.91143e-05,-1.234e-05,-4.93415e-05,-5.39393e-05,-2.15357e-05,0.0768923,0.13459,-0.350461,0.426966,0.0863413,0.0980465,
0.800005,0.904395,-0.966171,-1.47001,-1.29559,-2.21444,2.17722,0.0339702,-0.174869,1.3855,-0.0167232,0.254139,0.254968,1.36208,1.74927,1.29202e-05,-9.73846e-06,3.39734e-06,-1.23373e-05,-2.63998e-05,-3.18331e-06,-8.27226e-06,8.40596e-06,5.82932e-06,-2.91143e-05,-1.234e-05,-4.93415e-05,-5.39393e-05,-2.15357e-05,0.0768923,0.13459,-0.350461,0.426966,0.0863413,0.0980465,
0.825005,0.904395,-0.966171,-1.47001,-1.29559,-2.21444,2.17721,0.0339692,-0.174869,1.3855,-0.0167232,0.254139,0.254968,1.36208,1.74927,-3.35004e-05,-6.95452e-06,3.5725e-06,-7.87417e-06,5.17326e-06,-2.96009e-05,-8.5616e-06,4.65679e-06,-1.1773e-06,-4.19177e-05,-3.69209e-05,-4.33906e-05,-1.79232e-05,-1.3745e-05,0.0768929,0.13459,-0.350462,0.426966,0.0863412,0.0980464,
0.850005,0.904395,-0.966171,-1.47001,-1.29559,-2.21444,2.17721,0.0339692,-0.174869,1.3855,-0.0167232,0.254139,0.254968,1.36208,1.74927,-3.35004e-05,-6.95452e-06,3.5725e-06,-7.87417e-06,5.17326e-06,-2.96009e-05,-8.5616e-06,4.65679e-06,-1.1773e-06,-4.19177e-05,-3.69209e-05,-4.33906e-05,-1.79232e-05,-1.3745e-05,0.0768929,0.13459,-0.350462,0.426966,0.0863412,0.0980464,
0.875005,0.904396,-0.966171,-1.47001,-1.29559,-2.21444,2.17722,0.0339692,-0.174869,1.3855,-0.0167232,0.254142,0.254968,1.36208,1.74927,-5.05262e-06,-4.2611e-06,1.24953e-06,1.51962e-06,3.87607e-06,2.38222e-06,-1.26087e-05,8.4542e-06,4.94993e-06,-3.49204e-05,-1.18716e-05,-3.17984e-05,-2.12267e-06,-3.23723e-06,0.0768934,0.13459,-0.350461,0.426966,0.0863407,0.0980465,
0.900006,0.904396,-0.966171,-1.47001,-1.29559,-2.21444,2.17722,0.0339692,-0.174869,1.3855,-0.0167232,0.254142,0.254968,1.36208,1.74927,-5.05262e-06,-4.2611e-06,1.24953e-06,1.51962e-06,3.87607e-06,2.38222e-06,-1.26087e-05,8.4542e-06,4.94993e-06,-3.49204e-05,-1.18716e-05,-3.17984e-05,-2.12267e-06,-3.23723e-06,0.0768934,0.13459,-0.350461,0.426966,0.0863407,0.0980465,
0.925006,0.904396,-0.966171,-1.47001,-1.29559,-2.21444,2.17722,0.0339702,-0.174869,1.3855,-0.0167232,0.254139,0.254971,1.36208,1.74927,-1.913e-05,-7.65214e-06,-1.39787e-05,-2.54494e-06,-2.62256e-05,-1.13664e-05,9.90633e-06,7.15257e-06,1.18529e-05,-1.55731e-05,-5.6675e-05,2.02825e-05,7.36363e-05,-1.97848e-05,0.0768934,0.13459,-0.350461,0.426965,0.0863408,0.0980464,
0.950006,0.904395,-0.966171,-1.47001,-1.29559,-2.21444,2.17721,0.0339692,-0.174869,1.3855,-0.0167232,0.254139,0.254971,1.36208,1.74927,-4.01692e-05,-5.02424e-06,-5.80114e-06,-3.8347e-06,-2.00738e-05,-1.62755e-05,-5.2665e-06,1.12743e-05,-2.52391e-05,-2.32336e-05,-5.01056e-05,2.95712e-05,9.52059e-05,2.23972e-05,0.0768934,0.13459,-0.350461,0.426965,0.0863408,0.0980464,
0.975006,0.904395,-0.966171,-1.47001,-1.29559,-2.21444,2.17721,0.0339692,-0.174869,1.3855,-0.0167232,0.254139,0.254971,1.36208,1.74927,-4.01692e-05,-5.02424e-06,-5.80114e-06,-3.8347e-06,-2.00738e-05,-1.62755e-05,-5.2665e-06,1.12743e-05,-2.52391e-05,-2.32336e-05,-5.01056e-05,2.95712e-05,9.52059e-05,2.23972e-05,0.0768929,0.13459,-0.350462,0.426965,0.0863412,0.0980464,
1.00003,0.904395,-0.966171,-1.47001,-1.29559,-2.21444,2.17721,0.0339692,-0.174869,1.3855,-0.0167232,0.254139,0.254971,1.36208,1.74927,-1.7954e-05,-3.20667e-06,-8.05e-06,5.96721e-08,-3.08533e-05,-9.06006e-06,-6.19133e-06,9.33371e-06,-7.43462e-06,-1.85666e-05,-3.47293e-05,2.88816e-05,3.42698e-05,1.24134e-05,0.0768922,0.13459,-0.350462,0.426965,0.0863413,0.0980464,
1.02503,0.904395,-0.966171,-1.47001,-1.29559,-2.21444,2.17721,0.0339692,-0.174869,1.3855,-0.0167232,0.254139,0.254971,1.36208,1.74927,-1.7954e-05,-3.20667e-06,-8.05e-06,5.96721e-08,-3.08533e-05,-9.06006e-06,-6.19133e-06,9.33371e-06,-7.43462e-06,-1.85666e-05,-3.47293e-05,2.88816e-05,3.42698e-05,1.24134e-05,0.0768922,0.13459,-0.350462,0.426965,0.0863413,0.0980464,
1.05003,0.904396,-0.966171,-1.47001,-1.29559,-2.21444,2.17721,0.0339702,-0.174869,1.3855,-0.0167213,0.254139,0.254968,1.36208,1.74927,-2.95566e-06,-1.96476e-06,-1.38295e-06,-1.13326e-05,-3.62566e-07,2.69687e-06,5.54625e-06,5.71886e-06,3.56693e-08,5.78027e-06,-1.19531e-05,-5.22672e-06,4.91308e-05,-1.16126e-05,0.0768927,0.13459,-0.350461,0.426966,0.0863409,0.0980464,
1.07503,0.904396,-0.966171,-1.47001,-1.29559,-2.21444,2.17721,0.0339702,-0.174869,1.3855,-0.0167213,0.254139,0.254968,1.36208,1.74927,-2.95566e-06,-1.96476e-06,-1.38295e-06,-1.13326e-05,-3.62566e-07,2.69687e-06,5.54625e-06,5.71886e-06,3.56693e-08,5.78027e-06,-1.19531e-05,-5.22672e-06,4.91308e-05,-1.16126e-05,0.0768927,0.13459,-0.350461,0.426966,0.0863409,0.0980464,
1.10003,0.904395,-0.966171,-1.47001,-1.29559,-2.21444,2.17722,0.0339721,-0.174871,1.3855,-0.0167213,0.254139,0.254968,1.36208,1.74927,-1.37082e-05,2.69655e-06,-3.31856e-05,-7.53426e-06,1.52583e-05,1.8087e-05,3.86925e-05,-1.24251e-08,1.56929e-05,-1.50875e-05,1.12942e-05,-2.99232e-05,1.70173e-05,-3.4857e-05,0.0768924,0.13459,-0.350461,0.426966,0.0863413,0.0980466,
1.12503,0.904395,-0.966171,-1.47001,-1.29559,-2.21444,2.17722,0.0339721,-0.174871,1.3855,-0.0167213,0.254139,0.254968,1.36208,1.74927,-1.37082e-05,2.69655e-06,-3.31856e-05,-7.53426e-06,1.52583e-05,1.8087e-05,3.86925e-05,-1.24251e-08,1.56929e-05,-1.50875e-05,1.12942e-05,-2.99232e-05,1.70173e-05,-3.4857e-05,0.0768924,0.13459,-0.350461,0.426966,0.0863413,0.0980466,
1.15003,0.904395,-0.966171,-1.47001,-1.29559,-2.21444,2.17721,0.0339721,-0.174867,1.3855,-0.0167232,0.254139,0.254968,1.36208,1.74927,-8.97582e-06,4.92733e-06,-3.19527e-05,-4.24635e-06,7.51526e-06,-4.35392e-06,3.1456e-05,3.68206e-05,1.70275e-05,-3.08373e-05,1.12087e-05,-1.88155e-05,1.63692e-05,-3.14688e-06,0.0768924,0.13459,-0.350461,0.426965,0.0863413,0.0980464,
1.17503,0.904396,-0.966171,-1.47001,-1.29559,-2.21444,2.17721,0.0339702,-0.174869,1.3855,-0.0167232,0.254139,0.254968,1.36208,1.74927,1.52286e-05,3.01903e-06,-1.95777e-05,-3.09465e-06,1.18256e-05,-1.85368e-05,1.15881e-05,1.15325e-05,2.29326e-05,-1.69539e-05,-2.76144e-05,-3.30055e-06,-7.49322e-06,-1.74925e-05,0.0768925,0.13459,-0.350461,0.426965,0.0863413,0.0980464,
1.20004,0.904396,-0.966171,-1.47001,-1.29559,-2.21444,2.17721,0.0339702,-0.174869,1.3855,-0.0167232,0.254139,0.254968,1.36208,1.74927,1.52286e-05,3.01903e-06,-1.95777e-05,-3.09465e-06,1.18256e-05,-1.85368e-05,1.15881e-05,1.15325e-05,2.29326e-05,-1.69539e-05,-2.76144e-05,-3.30055e-06,-7.49322e-06,-1.74925e-05,0.0768934,0.13459,-0.350461,0.426966,0.0863408,0.0980464,
1.22504,0.904395,-0.966171,-1.47,-1.29559,-2.21444,2.17722,0.0339702,-0.174869,1.3855,-0.0167232,0.254139,0.254968,1.36208,1.74927,-8.8475e-06,-1.14489e-05,2.28007e-05,-2.05743e-06,1.11443e-06,5.98052e-06,-1.2258e-06,4.84347e-06,2.15236e-05,-2.77258e-05,-1.82159e-05,1.60749e-06,-3.4229e-05,-9.60616e-07,0.0768928,0.13459,-0.350462,0.426966,0.0863416,0.0980465,
1.25004,0.904395,-0.966171,-1.47,-1.29559,-2.21444,2.17722,0.0339702,-0.174869,1.3855,-0.0167232,0.254139,0.254968,1.36208,1.74927,-8.8475e-06,-1.14489e-05,2.28007e-05,-2.05743e-06,1.11443e-06,5.98052e-06,-1.2258e-06,4.84347e-06,2.15236e-05,-2.77258e-05,-1.82159e-05,1.60749e-06,-3.4229e-05,-9.60616e-07,0.0768928,0.13459,-0.350462,0.426966,0.0863416,0.0980465,
1.27504,0.904396,-0.966171,-1.47001,-1.29559,-2.21444,2.17722,0.0339702,-0.174871,1.3855,-0.0167232,0.254139,0.254968,1.36208,1.74927,9.58164e-06,-7.30711e-06,1.57737e-06,-1.31313e-06,1.74278e-05,9.7502e-06,6.17588e-07,-1.35879e-05,1.88301e-05,-2.24819e-05,-2.74722e-05,-8.6913e-06,-3.75e-06,-4.52694e-05,0.0768934,0.13459,-0.350461,0.426966,0.0863408,0.0980466,
1.30004,0.904396,-0.966171,-1.47001,-1.29559,-2.21444,2.17722,0.0339702,-0.174871,1.3855,-0.0167232,0.254139,0.254968,1.36208,1.74927,9.58164e-06,-7.30711e-06,1.57737e-06,-1.31313e-06,1.74278e-05,9.7502e-06,6.17588e-07,-1.35879e-05,1.88301e-05,-2.24819e-05,-2.74722e-05,-8.6913e-06,-3.75e-06,-4.52694e-05,0.0768934,0.13459,-0.350461,0.426966,0.0863408,0.0980466,
